i,j,x,y,z
1,1,-.0371228020912373,.5557736702305813,-.8305043799061652
1,2,.0717603327837819,-.9799746996906634,-.1857418708987147
1,3,-.3243752503265316,-.9212924954345773,-.2144780520974807
1,4,.2127822563891233,.4073513509550596,-.8881377079265587
1,5,-.5401387071430920,-.3805465318925821,.7506227508611214
1,6,-.4253593872730682,.8730814263857017,-.2383237599547904
1,7,-.3881096131711599,-.7880070276435754,.4779287107388193
1,8,.2674275748391133,-.0412184170765779,.9626959718983827
2,1,-.8048861302038941,.3596366364780011,.4720379297346668
2,2,-.8635023357840852,-.1349402649153570,.4859576535049142
2,3,-.9466851756733985,.1826906476568020,-.2653512868236461
2,4,-.1861166678687242,.7482717340186511,-.6367495567412388
2,5,.5052164127881026,-.7964720754068881,.3322478131554305
2,6,-.4548020723844787,.7108668192731203,.5364917895096813
2,7,.8022146144662817,-.3804619092935568,.4601091695602429
2,8,-.7306421794551866,-.2242473933630746,.6448837974168999
3,1,-.8674811177507828,.1196092201129211,.4828769458255706
3,2,-.8739050465067157,.3911975462609540,-.2885384714201968
3,3,-.5572489928399507,.7101527973662950,.4302982272467393
3,4,-.1309886347190819,.9820891157754651,-.1354361334718181
3,5,.3654083564134992,.1894134782852391,-.9113721892328470
3,6,-.0054447249367926,-.9532855942626413,.3020214077539627
3,7,-.4533147452726901,.5310058558300629,.7159179581436259
3,8,-.9332794312460952,-.3438277697701660,-.1037880915511930
4,1,.5254960717258872,-.0448689521490674,-.8496120619045530
4,2,-.8234101417321413,.3777044592019766,.4234797279582544
4,3,-.8714460269548046,.3231343782244887,.3690067691982888
4,4,.9871924146310992,-.1139695198211620,-.1116337092752624
4,5,-.1511822900876897,-.6730718830372322,.7239600509893871
4,6,.4659014837943122,.2391981717742485,-.8518920365974290
4,7,-.3576081588805348,.8249072850704043,-.4377720591127864
4,8,.9869261379381249,-.0998864888087384,-.1264890809832969
5,1,-.6306185748475367,-.2067219110540615,.7480549876495834
5,2,-.8303913777517338,-.3632282215074690,.4225108505779447
5,3,.4446848869798839,-.8760668534055824,.1864462916116317
5,4,.9610675545284252,-.1736855545535530,-.2149011023056359
5,5,-.9742358818135565,-.1602665402343110,.1586791815843711
5,6,.6972843963169240,.6636563350313519,-.2708408012573011
5,7,.6766669483002992,-.1704430561712404,.7162897498086704
5,8,-.3982339028379703,.8779379235777584,-.2657720093885209
6,1,.3063498733139503,.8550741629184767,-.4183275403673453
6,2,.8008984820173024,-.0931452925145665,.5915112644614273
6,3,-.6552478370032333,-.5916761745282666,.4696483541951151
6,4,-.6617285047961722,.5435853163877171,.5163626533240836
6,5,.1785442595247918,-.6051047356148453,-.7758673896531753
6,6,.7597920194279792,.5535664062202462,.3409990045703279
6,7,-.5245557080590014,-.0518510424934554,-.8497957275340124
6,8,.5515720736095875,-.3760899198418954,.7445297977967951
7,1,.2337577192941259,-.1296492822696889,.9636121586392334
7,2,-.4570397705896949,.8841544801203823,-.0968788077051716
7,3,-.7602852166639348,-.5877090048459005,.2767029362788098
7,4,.2163685614681897,.9678220356155708,.1284723821882315
7,5,-.6111656322983129,-.2524411315555373,-.7501666781431732
7,6,-.0667966966435912,-.4335762329720816,.8986377754797776
7,7,.8389575826053431,.1898772058172583,-.5099968836179584
7,8,-.3589027183833036,-.6572520197662010,-.6627281654270659
8,1,-.5119809850251578,.4291074516515896,.7441386066518441
8,2,.6413001595635740,-.7027897159477060,.3079297330591466
8,3,-.5015211303486256,.6779631082676136,-.5374407684963554
8,4,-.3440876849861490,-.3596847013393106,-.8673122740186049
8,5,-.7228027192723716,-.6906015647937354,.0250141503335456
8,6,-.0828586928095783,.9400938400454644,-.3306932248088263
8,7,.2250225800169319,-.9722278421590356,-.0643262109354273
8,8,.1511191775561572,-.9626354543019429,.2247130977394121
