i,j,x,y,z
1,1,-.6255271774581515,.5024235914369882,-.5968972147939681
1,2,.9615232073216923,.2607490354196624,.0865046953033287
1,3,-.0632832291862452,-.5716282842568774,.8180686630969920
1,4,-.2253868985394361,-.8913739897411859,.3932596551639312
1,5,.2590241146850595,-.9579376693471688,-.1235391826803764
1,6,-.6990813301473999,-.6828764566277531,-.2120496140596965
1,7,.2155558753838314,.7925694541113215,-.5704115400280677
1,8,.4962548503571624,.8649557090999540,-.0747177675816540
2,1,-.5149984922625419,-.0346630975273957,-.8564899431033122
2,2,-.0258839109526482,-.0313900338361795,-.9991720016741656
2,3,.9319353841642386,.2147863630459047,.2921699128797586
2,4,-.3772271838519299,.3664638519242515,-.8505315379196603
2,5,-.4932676796494116,-.4989418203377065,.7125616156736070
2,6,.1305309780630080,.3109067475274175,-.9414343620815193
2,7,.0869587998176545,.9784929561482916,-.1870553444904764
2,8,.3669287797903499,-.3671064027528573,-.8547491793616545
3,1,.2814346580362551,-.9587701789249817,.0394243232050294
3,2,.6446848117842973,-.7041589919701399,.2975594184062095
3,3,-.1678887062474090,-.6532100526436858,.7383292012644525
3,4,-.2505732628121471,.9484826168828274,-.1938911174726120
3,5,.9305099153091800,.3636537359652141,.0436721631001372
3,6,.6228153273045558,.2470704701535323,.7423323048693433
3,7,-.1731093996994848,.1577119173979726,-.9721934410632171
3,8,-.4771542556413064,.2046618819307696,-.8546562644759275
4,1,-.4251633315427413,-.5911540161357979,-.6853999348686822
4,2,-.2308823647755981,-.9561464170656661,.1802147684517479
4,3,.5935721854760170,.7319210113743088,.3346097633632855
4,4,-.0664104380778825,.9514840242431435,-.3004460106647730
4,5,.7890029147968132,.2243078895474273,.5719793450194788
4,6,.8900023781185593,.0843110230615842,-.4480930911469380
4,7,.0508782897020328,-.9867902729179546,-.1538062317056908
4,8,-.4559623437828156,-.8125522004898913,.3631215533827715
5,1,-.6619214203274412,.4704636694793144,-.5835443162363604
5,2,.4375113981003054,.7626604653667410,-.4763746331396142
5,3,.1523570610782105,-.8038662301118632,-.5749664425210844
5,4,.3684553749938394,.8209267328528523,-.4362567316680520
5,5,.1012126535904816,.9907023833547995,.0909108704627403
5,6,.3569730173550224,-.2683231724699131,-.8947474168703322
5,7,.6243331258638078,-.7808170939514982,-.0230827585497031
5,8,-.4040913544591492,-.4354122946323480,.8044416143725805
6,1,-.7160227779294015,-.5970997333020343,.3616397240029125
6,2,.9895566218289472,-.1440146655754199,.0061211349994721
6,3,-.8815015418878140,.3581476772391041,.3077097218770331
6,4,.2326122868423638,.8472970294238301,.4774717456976058
6,5,-.0076931530368900,.7584159849418489,.6517254093412626
6,6,-.0707059418278752,.5395579668328463,.8389742965177409
6,7,.6665189009959086,-.3560822250426307,.6549488557314191
6,8,-.0609447646846296,.9963466352581593,.0598257308127510
7,1,.9592251198031234,.0047773429612776,-.2826028070152768
7,2,.8472382244750384,.2093115510737064,-.4882377142084619
7,3,.4911519769406628,.0492559530522422,.8696801634142255
7,4,.0279114934429750,.6690934030664457,.7426540018789003
7,5,-.4612362639272252,-.8381759569634261,-.2910707371188316
7,6,.3641392504003134,.9311100766746114,.0208957276230599
7,7,-.6954804737944196,.7045941716781595,-.1409040943615834
7,8,-.5487267632748410,-.5485707624981652,-.6308478880032001
8,1,.8748984255642581,-.3457547473843955,.3391259347297624
8,2,.8040163811092710,.4984223823526351,-.3242418660165206
8,3,.9284287173461041,-.2077136517198939,.3080181093641325
8,4,.3535532184421142,.8612194224301098,-.3651044072020643
8,5,.2412223988682482,-.6230336547226750,.7440704397885689
8,6,-.4272927506786081,-.0439582360302188,.9030440624369447
8,7,-.3016951579095707,.1059802528954583,.9474957613045738
8,8,.9234698522335149,.2579116193859395,.2840511020952612
