i,j,x,y,z
1,1,.1554825555386283,.5987140267011939,-.7857268540367062
1,2,-.6041488117021018,-.7965280398086989,-.0233943394317967
1,3,-.4100749959555469,-.7375455259471370,-.5365306094226304
1,4,.6991525987418735,.2960736644335836,-.6507887744125235
1,5,-.5401271715711583,-.4049368438759761,-.7377593042465164
1,6,-.9664341837142857,.2381962847255029,-.0962678476515882
1,7,.6460318508873307,-.6484916297666234,-.4026182481727799
1,8,-.3241752794469326,.8155776675541565,-.4793156124960097
2,1,-.5503183259366251,.7935731208216388,.2595986171914539
2,2,-.2179756591268348,.0612807933182436,.9740283755612609
2,3,-.9562421211535961,-.2914068642191025,.0261351337792779
2,4,-.1229518282245408,.5614273685350019,-.8183411011284391
2,5,.7641282428120461,.0088351505414892,-.6450038516566270
2,6,-.9838295854916184,.1595950680658078,.0812942861489080
2,7,.7588926929224723,.5528162332251113,-.3442035631885260
2,8,.1717968274734475,-.2945113511994002,.9400792062825143
3,1,-.2497287471476562,-.8376385839536901,-.4857953844162364
3,2,-.0884454575426689,.4606794106907355,.8831488445362450
3,3,-.7306672899589285,-.4009593225891780,.5525911083368087
3,4,-.9025700761664567,-.0947922578509870,-.4199781964107049
3,5,-.7389931362126080,-.6335633985350914,-.2290994645723089
3,6,.3490693814928226,.6957028791001486,.6278121302714550
3,7,-.9746544902782349,.1091929665717448,.1952575750943758
3,8,-.2277715956815484,-.0919217866734573,-.9693660223751608
4,1,-.9237811182957806,.3633750325876407,-.1207767824216565
4,2,.3067765342027964,-.9271173944583244,.2152707480251977
4,3,.5976952988995289,.0883290256453623,.7968427152844806
4,4,-.3294490374425172,-.4774130097962822,-.8145797381505716
4,5,.6516611518407402,-.3318090502296355,.6820854032797556
4,6,-.0709174361050242,-.9376079535617842,-.3403851387384195
4,7,-.6151054455628324,-.4504203705439622,.6471219209994274
4,8,.2544751534273633,.8190007549306240,-.5142763456656235
5,1,-.0038144890875136,.5229272410002536,-.8523687877279786
5,2,.0328619139850919,-.9994130354805743,-.0096787974842394
5,3,.8763852217746462,-.4727525498951863,-.0919454709194728
5,4,.5673036406283408,-.0005516188060168,.8235085154669155
5,5,-.9052019844128366,-.2675526697250747,.3301892432197749
5,6,-.2928066090763467,.8737612126665625,.3883370094655797
5,7,.9528550853084977,.1061156655123458,.2842651085423735
5,8,-.0476990489610246,.8753804015867696,.4810758289978824
6,1,-.8603422775693532,.4207038273360630,-.2877836949717029
6,2,.8554989197937624,-.4589467115711762,-.2397697107011419
6,3,-.3738884093101668,.7492245637846985,.5466900496672145
6,4,.9605138628515141,-.2649895874854932,.0848153158004551
6,5,.5323677278941885,.6874928313145211,-.4939010115275354
6,6,.9627215463217450,.1379052493291051,.2327001642787249
6,7,.4728160945572497,-.8344861553736610,.2829802064055296
6,8,.4486128233879745,.1584212722959819,.8795733256391944
7,1,.1459150184225609,.9891125423797317,-.0191098379335708
7,2,.1167618514741379,-.3497683517898294,.9295314788249818
7,3,.7137743208393152,.6686263986013034,.2084825124652549
7,4,-.1175747040177972,-.6833599079324942,-.7205521668870482
7,5,-.9130083642746115,-.4058673099363748,-.0410786257025334
7,6,.7264196624768459,-.4855624091887396,.4863575030261714
7,7,.5066990532194990,.8063417859403793,.3050721123159946
7,8,-.3753174767017672,.0990890993676374,-.9215845821565858
8,1,.2361879574344352,.5209253815841065,-.8202755607626028
8,2,.7054741380237256,-.4650439804706512,-.5348273897321396
8,3,.5935239684823368,-.4906377524477488,.6379685687477086
8,4,-.5375235043161584,-.6094424436157616,-.5827936086019870
8,5,-.7021924058958738,.6320330540140049,-.3278109878205648
8,6,-.0957506891716138,-.7074716201321448,-.7002254724235324
8,7,.1105355344558182,-.7750760077647558,.6221246481293077
8,8,.9616441654395937,.2189052706754194,-.1652905972719212
