i,j,x,y,z
1,1,.7651633672386423,-.4513989410168477,-.4590904240831985
1,2,.7423029086440762,-.0380434259804972,.6689836242825460
1,3,-.3253118205100376,.7790713513287011,.5359291454803673
1,4,.4278374345591178,-.8620937871906863,-.2715684659107024
1,5,-.2581183266569942,.8135163120816760,-.5211200815750842
1,6,.0739698195014468,.4487340955970193,-.8905987745621754
1,7,-.5961128474361321,.4793376353992209,-.6441155986400814
1,8,.9592043627434257,.0326177929206193,-.2808256934095709
2,1,-.6454321121061602,.2099046238920050,-.7344095843130977
2,2,-.3965279631034990,.7174182250740053,.5727797699017083
2,3,-.3518476903560865,-.8811245950123007,-.3159472279598232
2,4,.0116225109310948,.9965187065076114,-.0825553439824082
2,5,-.5063987841060453,-.5192492267148101,.6884333751438774
2,6,.3555630134291056,.3243338779414479,-.8765742861279218
2,7,.8202800799089920,.5712893644698311,-.0277317966989906
2,8,-.2131790093635254,-.5714556840637797,.7924601637419912
3,1,.4966947989705717,-.7680191368003719,-.4042782237321162
3,2,-.2403724451853541,-.9454443101039751,.2199003048829911
3,3,-.7612950638033756,-.1527598596064540,-.6301541486982615
3,4,-.1135291244999654,.1313113459258153,.9848190028230681
3,5,-.3984226062145869,.3630183550698838,.8423046365416327
3,6,-.2119898923857269,.1208688274993597,-.9697685353037693
3,7,-.2774206925345463,-.8318572258628577,.4806779744625327
3,8,.9989186152631639,-.0343935669446752,.0312839037453008
4,1,.3581474773197909,.6694644517467446,-.6508054489145741
4,2,-.9396546370616589,-.0208429789702140,-.3414889943704913
4,3,-.3368501986117823,-.2420021929660507,.9099268554641220
4,4,.5915827078579571,.5119210173417611,-.6228697871684125
4,5,-.2624138596269177,.1225235067885868,-.9571452118461082
4,6,.7443440417834111,.6131123707210100,-.2646604774619709
4,7,.6999319510100125,.6220938049246935,.3508483459126390
4,8,.8515504876273223,.2028020001049360,.4834595285803220
5,1,.4822881923162836,.0253118985120467,.8756468508171587
5,2,.0439178572020779,-.9015148581745241,-.4305138584405216
5,3,.0594285025234477,.7680836034304028,-.6375859402693792
5,4,.6276416293095846,.6590566497396226,.4143794367383526
5,5,-.1833333836124693,-.8579742098704477,-.4798636531874280
5,6,.0533403971814224,-.2450892307955987,-.9680320609238879
5,7,-.2080567251438110,-.2156115533090216,-.9540566320728050
5,8,.4630471860642583,-.7160884952438755,-.5223069695661109
6,1,-.5788891381244839,-.8122082362519779,.0721467028071511
6,2,.5232730846076425,-.8083130871301013,-.2698429767464929
6,3,.9641531914309995,-.2598498856234488,.0537276501896268
6,4,-.9733124115184226,-.1456465649098288,-.1773415566475035
6,5,.1177653232283344,.3438993460694980,.9315924905332253
6,6,-.8091883743507219,.4459014161602612,.3826043673063724
6,7,-.0614634971101617,-.3019570359379528,.9513381033946633
6,8,.9086525419367739,.3458381890609887,.2339797106991441
7,1,-.9259462757581646,.3371631368181298,.1701308719208373
7,2,-.4854396458428987,.3535018375686242,.7996154082304361
7,3,-.1990068419814245,.8396228464423460,.5054005862448450
7,4,-.6797895875202508,-.4100903912616300,.6080394622834364
7,5,.4516296107906189,-.0151407631882745,-.8920770437283938
7,6,.8052153934716535,.5342957963908189,.2572084214705866
7,7,-.0992149193801371,.7589725654929210,.6435192651362402
7,8,.9988689429048305,.0071732028682683,.0470040430260724
8,1,.4962664615245333,.8402206283563055,.2185152050783976
8,2,.1741142207931051,.2885945495680231,-.9414868156683023
8,3,-.0965937385187774,-.9891688510865528,.1105198340528756
8,4,-.1911703809198083,-.9200992029297426,-.3418645085805598
8,5,-.7654963764916194,-.3265446233859138,.5544221374692326
8,6,-.5714701262035228,-.2819628881043513,.7706612904439816
8,7,-.4133433488425350,-.8613405802984490,.2953636414638229
8,8,-.4824295220524664,.7673844668460874,-.4223539230261454
