i,j,x,y,z
1,1,-.1885456985895252,.1668107823470664,-.9677937189484893
1,2,-.0803726656962055,-.8386647711487023,-.5386850993326071
1,3,-.2213753638709773,-.4336061427013741,.8734864974815741
1,4,.6930784505035851,-.7066273756490939,.1425482845593872
1,5,.3363302530768960,-.7596689417612968,.5565833808051606
1,6,.0417064039921730,.4576861900978322,.8881350839032160
1,7,-.5219328241839009,.6702566868755911,.5275813688313614
1,8,-.0018966624071586,-.4611901475321209,.8872993015274011
2,1,-.3694380295888991,-.6829115105362558,-.6301963274016765
2,2,-.4731835435018928,.8750189219929901,-.1021725027256246
2,3,.9756012075941867,.1979230429392186,-.0950197496020954
2,4,.0683953133197034,.8272458599622623,-.5576615176710661
2,5,-.0346345367297014,-.3722802543662837,-.9274739139590364
2,6,.1122687432693563,.9931613783247614,-.0320344484700401
2,7,-.5835426944405481,-.7986812725727679,.1469222536126138
2,8,.8936991679362731,-.2969984184268721,.3362941222827866
3,1,.7005185723727535,-.3335922285555947,-.6308644504235051
3,2,-.6894177036188421,-.7082011760083541,.1521654502089965
3,3,-.2953427566715900,-.8456239004276891,.4446266693610357
3,4,.4027406363729816,-.7066607385153537,-.5817478667385215
3,5,.9592016410556308,-.1777874916427083,-.2198267945714963
3,6,.3165544101970210,-.7921124723750372,-.5218727205868515
3,7,.9217629622476932,-.0622211664711360,.3827291050747631
3,8,-.6111393697592327,.7914937156392979,.0068094664832120
4,1,-.2908948124290047,.9556856943187603,.0452223592525117
4,2,-.9878890855521135,.0853159044717452,.1296007372323821
4,3,-.8300203623837934,.3953590276915285,.3933922180865879
4,4,-.6910143707932310,-.1688322363797776,-.7028476473007773
4,5,.8843460251766334,.3688974596058998,-.2860887485564624
4,6,-.5986132002512838,.7141045288469903,.3629283102282522
4,7,.5564436311867057,-.6620267888150451,.5020866620445052
4,8,-.1289419533656400,-.9831538264599948,-.1295473897047858
5,1,-.0739520238972990,.6577398006946341,-.7496061984426732
5,2,.4158248257787158,-.6412528550255103,-.6448910684663980
5,3,-.8386468590902598,-.5101898711596093,-.1907294972052905
5,4,-.7172278631210831,.3809257009651191,-.5835064718638496
5,5,.0335119665987466,.4325772193426389,-.9009738605533875
5,6,-.3772758136082567,.8099852810871967,.4489841922477036
5,7,.2124240066368170,.7139399104037679,.6672074982619884
5,8,.5260151925619340,-.0083480198244376,.8504341995469387
6,1,-.1405598087774838,-.8914465639356782,-.4307736804909396
6,2,-.7006258325421726,-.2479407149326015,-.6690656504808015
6,3,.0871952743094106,.7888991975715934,-.6083050552222976
6,4,.0198617298214660,.1057374499920462,.9941957067688829
6,5,-.7650271252368565,.1446634808240435,-.6275396202374022
6,6,-.2951086701689259,-.7943207690593659,-.5310041324058274
6,7,-.3771439784107599,-.4355743671845724,-.8173355432135957
6,8,-.0952798090627313,.9947021252546615,-.0385932636457354
7,1,-.4635590781758369,-.8744629201159168,-.1429250936088977
7,2,.7929958914237911,-.4333005891284458,-.4282617373125091
7,3,-.5869424553412519,.0491484787136405,-.8081354967813983
7,4,-.0371835433681073,.3747297754416705,.9263881365281117
7,5,.8046696155872025,-.1148472116237183,.5825091653639456
7,6,.7405804177422373,-.3729754515748250,.5589543428396355
7,7,.2096632628753776,-.4533061652935489,.8663456796841016
7,8,-.7461790111064840,-.6557007254145901,.1152104252007169
8,1,.5534443160804607,.2225177254480663,.8026115192667309
8,2,.5647839842564915,-.6512113045377554,-.5068953422251956
8,3,-.6560980715287833,-.7533332767887317,-.0449921617502829
8,4,-.3411031786622987,-.9399161487719694,.0143615731779315
8,5,-.7379317877781021,.2064244425445937,.6425306421539503
8,6,-.8368504270972624,-.0823840680858543,-.5411970325054959
8,7,-.0520916517048827,-.8675988866492246,-.4945286965461996
8,8,-.6751770381600962,-.6136762990861765,-.4093132872034007
