i,j,x,y,z
1,1,.2715481188029423,.3689549246092295,-.8888947534895124
1,2,.1355910525051012,.1936827732015873,-.9716491392707047
1,3,.2381047486149015,.6471419604883430,.7242329816173372
1,4,.5157276260646606,.0587630077856164,.8547350025766449
1,5,-.7138671482363547,.4847194072821129,-.5054115064706893
1,6,.3050897352788506,-.5689707753108385,-.7636704199258108
1,7,-.9130756911721625,-.3619894062699437,-.1877670150447395
1,8,-.7816307828018072,.5886399288307811,-.2062919134690619
2,1,.7953569804237035,.5297935673990692,.2944928685619677
2,2,-.4803255961597490,.7440134636406022,.4644688230605971
2,3,.3656875331080957,-.8036484878552804,-.4694909329233489
2,4,-.2974757565475977,-.9334293112772901,-.2005439979526644
2,5,.4398582091208839,.8017126572092506,-.4046993589560671
2,6,-.8416629145975075,.5197260478677964,-.1465891311078345
2,7,.3901082220553944,.8846340521642501,-.2554176361104261
2,8,-.6644471347494046,.3538755314570131,.6582416830916462
3,1,.0802522013669245,-.4260499180496049,.9011332040856599
3,2,.2806604689269123,-.4168744338607779,-.8645492510985024
3,3,.4410672271484523,.5046418191091260,.7421565438246891
3,4,-.3662741888328808,.2477003662139700,.8969324094781503
3,5,.5414865135663415,-.5513945996195724,-.6346308778621946
3,6,-.9237373546664801,-.3139639281879044,.2193990688006537
3,7,-.1323581779121075,.9867348461138834,-.0939981712821997
3,8,.8998163978963764,-.1242511897460769,.4182010185586287
4,1,-.6143448328443746,-.0617827844458739,.7866150989547125
4,2,-.1897972598563160,-.1511681663953096,.9701160681174774
4,3,-.8845537257426201,-.0313921286822737,.4653807479168484
4,4,.9153522178736767,-.2486956720278701,-.3166714069005082
4,5,.2449684617508123,.4820231400130359,.8412158731499388
4,6,-.6768057593527866,.7340479978122119,.0557449640306698
4,7,-.7860107623122786,.3816993374202890,.4863051483813257
4,8,.1177291871534981,.1952062655310788,.9736705563945058
5,1,-.3386541348091239,-.7853550736746321,-.5181995612022429
5,2,.5579917720840560,.0591060173684213,.8277388845507614
5,3,.0725641793394743,-.9684428396391744,.2384384747233565
5,4,-.9756891746036170,-.0799469550710506,-.2040566561918034
5,5,.0263735875901456,.7139976627191960,.6996511784519126
5,6,.2092277974171716,.9521659402476845,.2227189956429444
5,7,.7374744016335600,.6037667549572994,-.3026503139657301
5,8,.4405036785309083,-.5160293493175873,.7346225015908550
6,1,.1507811542012403,.8230665337008557,.5475641739918711
6,2,-.3026144961873488,.5707802644859448,-.7633048908336904
6,3,.6639578238982885,.5488245435620837,.5078893860557826
6,4,.9604885716849949,-.2751597400484775,-.0418189086296230
6,5,-.7644338926524370,-.6023080057350756,-.2299258358507772
6,6,.3713077282615365,.6984166460224992,-.6118372001537172
6,7,-.6477747421605572,.3099505355158848,.6959299885421233
6,8,.4115915557142028,.2193976136995287,.8845660395740471
7,1,-.3136294525315801,.0147508374688181,.9494308712585187
7,2,.8863049791736638,.4581950639361180,-.0672366512889209
7,3,-.1642533562650259,-.4492522197864351,.8781761087462099
7,4,-.2328214259340092,-.6953741417799613,.6798889516456619
7,5,-.1660478282341807,.9562792314184425,-.2407449901793699
7,6,.2312699109938116,.5068534727509078,-.8304298798991154
7,7,-.4820090997662869,-.4724538646022168,-.7378716511459996
7,8,-.8480649326138586,-.1446376927366961,-.5097703482063826
8,1,-.5261577607231550,.2141814024466090,.8229728656989845
8,2,-.1981739219821776,.9238314422108883,-.3275096380700146
8,3,-.0238293728041133,.3134169445614050,.9493165856833830
8,4,-.1265840592139514,.9578310469145520,-.2579460438143839
8,5,-.9136516301255453,-.1069629412762350,.3921729566944542
8,6,-.3010327835726239,-.9424578746861311,-.1454387075596407
8,7,-.9548974842602006,-.2542095983390151,-.1534544709868585
8,8,-.8407083508509192,.5409364181881067,-.0244389092913210
