i,j,x,y,z
1,1,.2095607960891551,.9454899357412199,.2492650279412324
1,2,.2049313303145267,.8868533953315429,.4141185881416486
1,3,-.3649922531579429,.9029038099366732,-.2270360436946701
1,4,-.7808204595028800,-.3204924102222885,.5362872597886505
1,5,.6874501069850655,.0018886907957754,-.7262291534035934
1,6,.1360925173639912,.8033799573509072,.5797063660547350
1,7,-.9953302469669558,.0753312215356892,-.0603564953806940
1,8,.2947238626257701,.4975839842446644,-.8158112670355514
2,1,.1155934592845651,.0328994222286377,.9927516205918021
2,2,.7243717096584733,-.6672914940254444,.1732272733946673
2,3,.5635880209433831,.6786226486431660,.4709987721827467
2,4,.2500055996967416,-.0726482339055887,-.9655151134139079
2,5,.4485067281016127,-.3452958084017059,-.8243861471105628
2,6,.3537609962021280,-.8488397443477188,-.3928412478110941
2,7,.9730103134689493,-.1705315666360084,.1554667638555765
2,8,-.7903545403335043,-.5374819526897809,.2940286569485960
3,1,-.2656447556260591,-.0163858220794096,-.9639317240568199
3,2,.1089755658933344,.2896121855514330,.9509201375606418
3,3,.5804816416865445,.2446332718317853,.7766566976327249
3,4,.8349798290469049,-.4703275097106445,-.2856583951053864
3,5,.9510929806975711,-.3076017163724725,-.0283430088825883
3,6,-.1675652248107927,-.9825866085469014,-.0802835732787662
3,7,-.5471692013310073,-.5325529702989357,.6457501056450308
3,8,-.7310742416023079,-.6813528147015941,-.0358997933674455
4,1,-.9848468394037715,-.1017061163956524,.1404726621236883
4,2,-.9946318364544512,.0549967016832926,.0876519977821649
4,3,-.8476454830499928,-.4739877006551651,-.2383962975647356
4,4,.4222968816318776,.1701201001197798,.8903507709320120
4,5,.6776028504417821,.5497392473481871,.4885090961263879
4,6,-.3714042946790893,-.9116727117649666,.1758172816222583
4,7,-.3986612356187593,.8809031895713776,.2551054484284835
4,8,-.4040407558211644,-.2520320762469970,.8793354878418647
5,1,-.9610739715885390,.2691834876722957,-.0622661312401139
5,2,.1420796882351424,.2732241014684240,-.9513999960940599
5,3,.1118157790495349,.7746567727659629,-.6224179592230360
5,4,-.6529012387330698,.1156407604791362,-.7485634154676742
5,5,.7646391665672277,.5538911015750083,-.3294413339995441
5,6,-.3079295404172351,.9386081734985156,.1555445106077707
5,7,-.0752164345450372,.6172007432804135,-.7832022283346984
5,8,.6660481254693601,.4415744467144369,.6011587997921934
6,1,.4306790575216327,-.7024864193475965,.5665936639642832
6,2,-.7829801225465813,.5972157355576508,-.1739985428079059
6,3,.1569030291920698,-.4589194208120372,-.8745138104294847
6,4,-.3547138706739828,.1220239597732922,.9269780057761494
6,5,-.9939498223322146,.0999492993398661,.0455399631887073
6,6,.8289728431874310,.1292357226582462,.5441526929518476
6,7,.2601507651117412,-.0200466466936705,-.9653598869686449
6,8,-.7754279000096594,.2999449934502804,-.5556478856170703
7,1,.5171763876922927,.7906240467339614,-.3277837713181758
7,2,-.2517788511894875,.7425177599255300,-.6207050719052285
7,3,-.2458092902312468,-.9414354334498097,-.2308183646965286
7,4,.0629924612992295,.1728779977593600,-.9829268272410616
7,5,.3857277148122215,.3617413806959919,-.8487386544266138
7,6,.6846926681425102,-.3916748704233706,.6146435927191678
7,7,-.7644511492273709,.2614531440201472,.5892849004742375
7,8,.5017676717337582,-.5210387965377744,-.6904692434173670
8,1,-.9082554005937489,-.4118383754191539,.0739004724233956
8,2,-.1431187105320342,-.7261331197095220,.6724936632835767
8,3,.5556123370783650,-.6644725981195558,.4997710448140874
8,4,-.2177424452786630,-.5529715190691833,-.8042454392922526
8,5,-.4538081823669676,.3271091519448617,-.8288894596571381
8,6,.9088421358807891,.4100149806077940,-.0767703570711722
8,7,-.5944376559928721,.7915055049018688,.1419961578625899
8,8,.0310155266287198,.8813510981760798,.4714427630707265
