i,j,x,y,z
1,1,.1388734046678468,.9857310593880322,-.0951233726993961
1,2,-.6544028039809828,-.4098744129450706,-.6354210696496939
1,3,.1054834726996968,.4967635555505415,.8614518018229438
1,4,.3449318524092989,.4343477887923970,.8320841397146355
1,5,-.6856717469752567,-.6521517912940408,-.3233454754776595
1,6,-.2972077337864151,.5921195926233273,-.7490406871519920
1,7,.3026533567243064,-.9033336940471426,-.3039558896660057
1,8,-.1392870594181384,-.4256119630392765,.8941216762815347
2,1,.6786663798131783,.4672820375291020,.5666210747174214
2,2,.8127130635083907,-.5739363447018426,.1004716309865345
2,3,.9915008050605013,.0485427056225915,-.1207052579435388
2,4,-.3683053326740775,-.5281161329031778,-.7651434715732925
2,5,-.0297825119572337,.0270507382434760,.9991903019655466
2,6,.7586276573876324,.6353900803737340,-.1440955350078996
2,7,.6778493178936417,-.6812560058950223,-.2764245948953997
2,8,-.2207010177031621,.9749378420852457,.0280582404108469
3,1,-.2807924066880463,.5900439918836662,.7569700865875235
3,2,.8346794416849725,-.3437758850065761,-.4302654651682004
3,3,-.8706391276563358,.0966332011362151,.4823375724863059
3,4,.5349443964386399,.0226574370073427,-.8445834081173733
3,5,-.5886698044138950,.1534818425847453,.7936694433881766
3,6,-.5481497377867715,-.6437446263284333,.5339707117788010
3,7,-.9358454259275882,.1933883856799943,-.2946086744386473
3,8,.4475786660880743,.8072464409002208,.3847421491294482
4,1,-.7521330873712049,.0665543347276099,.6556419292650713
4,2,.6936426802586040,.1890363781841110,-.6950719961606091
4,3,.8650107209804253,-.3802208267568211,.3273966638334673
4,4,.1892802189621519,-.9573924196643869,.2181117912420378
4,5,.4243523378470092,-.2815026196018392,-.8606284729899888
4,6,-.4244987339989522,.0209449327245898,-.9051862430607578
4,7,.4768496873738771,.2516391460611456,-.8421948205855063
4,8,-.0379941435437659,.4249890246533856,.9044007817226496
5,1,-.3825906746037144,-.7574299792162955,.5290786352619777
5,2,-.9387140842331225,.2980516334126375,.1731504891198082
5,3,-.3742203996592132,.4880203760247238,.7885399197653762
5,4,.0348491956649458,.9333393789404524,.3572997862867497
5,5,-.6669395296167545,-.3360215161404237,.6650422576989174
5,6,.4183512316836457,-.9034191022222483,-.0938944763483104
5,7,.8201970970588714,-.0472341221672373,-.5701277573310133
5,8,-.5478013253423589,.1982600550736457,-.8127771272097598
6,1,-.1509388760839135,.9078902880721984,-.3910916523152926
6,2,-.0866981004827768,-.2370186840593937,.9676288455701554
6,3,-.9702028731366985,.2421826242935437,-.0073458456005813
6,4,-.2436793908181129,.6904204236186690,.6811314066615421
6,5,.6944746096649282,.1313433636475671,.7074276905497046
6,6,-.8280366054719133,-.4168643244637494,.3749393484124239
6,7,.3656386414476894,.6817319943219481,-.6336796286753326
6,8,-.3849671056640348,.9197831955232849,-.0761524838047355
7,1,-.3925177865106979,.2810961177725123,-.8757366955004021
7,2,.5307098986278370,.7983838841825650,.2844822964192882
7,3,.9697196106385300,-.1257277462926377,.2093714654751982
7,4,.0616254213654793,.5935180405060063,-.8024578761750910
7,5,-.2983370531951397,.9413317785387508,.1577640180900338
7,6,-.5039033904571064,.8628011931136333,-.0406875195548194
7,7,-.5873203714660030,-.0771637481543891,-.8056677585902282
7,8,.1654665705624492,.8380298901205182,.5199295310817554
8,1,.3413854342106513,-.3062494164544317,.8886322525263897
8,2,-.9524686301241267,-.1211502756920801,-.2795104994972503
8,3,.7269049087474012,.3321897930266831,-.6010484132312652
8,4,.0475559461937897,-.3478411552504454,.9363466039323520
8,5,.9082641946431042,-.2261222108279888,.3520296841170869
8,6,-.6743754910293194,.6810230528997725,-.2853511845393989
8,7,.7044814716484911,.5064494984717390,.4972069605322315
8,8,-.6683136070910879,-.7275472046736265,.1550225388402958
