i,j,x,y,z
1,1,-.9784710437551379,-.1465465182946016,-.1453221748683282
1,2,-.1557440598844891,-.5638642267439526,.8110492719984039
1,3,.3574463197753624,-.5756455134076600,-.7354348178952917
1,4,-.3932098676256592,.7393757012680443,.5465432941462178
1,5,-.6802396298799376,.2968732299499461,.6701793277025874
1,6,.8426965046764431,-.1576666071603714,.5147852387089618
1,7,.9466035793330473,.3221959865392738,-.0114634136210531
1,8,.4615821137951807,.6139433557457196,.6403245334672549
2,1,.4801481687829038,.8620984904947311,.1619997799416104
2,2,-.0004201497909401,.9824691272208186,-.1864248844229662
2,3,.2004325147772773,.6536367623863043,-.7297847558542221
2,4,.8901081241601584,.3932722746345813,-.2303137974760234
2,5,-.9390858763130544,.1131407174365267,.3245256460856221
2,6,-.7796246953911583,.6235023664659844,.0585673402807485
2,7,-.0040619774780590,-.9239486818068237,-.3824948806538471
2,8,-.9002270723785906,-.4090379171627724,-.1492621870394938
3,1,.4236650201098548,.7293222754964472,-.5372122198907994
3,2,.4195936377943913,-.8368589175288220,.3515797651671061
3,3,.7695279721265009,.4314032755646811,-.4708693172706617
3,4,.3115942732594069,-.0425325256133481,.9492628683019746
3,5,.9368640676625519,-.2223054520982184,-.2699370383815161
3,6,-.4822382735965909,-.8242148199451361,-.2968436929789589
3,7,-.5057652091191314,.7530277141525367,-.4208928782515651
3,8,-.6762686025956702,-.1869413589593308,.7125403184759007
4,1,-.0091478855815849,-.9995849309558318,-.0273181623725177
4,2,-.7161394792205097,-.5465635846091497,.4340650806975541
4,3,.9903866306267205,-.0332143308230888,.1342800435799238
4,4,.5028379864763862,.5278423363356033,-.6844972076846957
4,5,-.4289810971254246,-.0087232572559083,-.9032713452179884
4,6,.2097314231241701,.2251812437734314,-.9514757682710374
4,7,.4119007780627372,.1507411696288422,-.8986739390959551
4,8,-.4724772673618050,-.7945769537221572,.3813301672303656
5,1,-.3017998487685190,.0205937321927227,.9531488600830793
5,2,-.7389184352904365,.5101854479340617,-.4401253852077313
5,3,-.9160983590715683,-.3027360205138882,.2628967447303113
5,4,.4780752971574267,.4406884895792840,-.7597615845777986
5,5,-.0113677380059766,-.9977759335943127,-.0656807496350735
5,6,-.6320433083822137,.7727747741000007,-.0577962355517981
5,7,-.7963682552381017,-.4734004719816746,.3764167838666991
5,8,.9146574237699772,-.3029962054103511,-.2675726007075402
6,1,.2475852452725632,.9221596570984462,-.2971920475776583
6,2,-.4607679800169417,.5130465317160530,.7242072389069556
6,3,-.4167068693522086,.6325477569656284,-.6528696042797778
6,4,.4478039486387095,.6909744032752336,-.5674733452788906
6,5,.7977707847394618,-.5460305107071581,.2557585900670073
6,6,.8366572437607718,.4244420458017648,.3461987958070352
6,7,.8205255566089265,.3883310181086786,-.4194482463025547
6,8,-.2756005397488085,-.2289037633120612,.9336205919064453
7,1,-.0889777201047766,.9957626113514904,-.0232333200257042
7,2,-.0937838850048237,.4944477513507708,-.8641330939719692
7,3,-.6843770940420880,.2002939358084279,.7010779788503390
7,4,.1544200405617900,.4520415807954012,.8785288044821808
7,5,-.7493668561550210,-.3143931212687053,.5827574797420116
7,6,-.2946393759681407,-.4401679012344846,.8481980056873122
7,7,-.2157706134179899,-.1358911079042874,.9669419057925712
7,8,.2011613293508831,.9551619649265894,-.2172550122122905
8,1,-.2642032614657138,.8414242863690381,.4713828666161241
8,2,-.9511106319269491,.0315466512947295,.3072350478503522
8,3,-.4014625016788930,.8777867052401289,-.2613778105528545
8,4,.8252850934086301,-.5647163031695008,.0001073875268615
8,5,-.4993486976517924,.5362880533839335,-.6804748356487036
8,6,-.0950293778866807,-.9947888971706290,.0369386979266218
8,7,.8273286751817414,-.1199609014384828,-.5487591870284192
8,8,.6971662468048486,-.5695506707570958,-.4353978155160900
