tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0387203124999985,.0005588073112286,.1824187500000000,.0003482602458398
1,3.7812500000000000,.0325015624999989,.0004674507778206,.1403812500000000,.0003114789581453
2,3.5625000000000000,.0276109374999992,.0004053695586483,.1149015625000000,.0002927279132898
3,3.3437500000000000,.0249203124999992,.0003566922666442,.0985718750000000,.0002664374894936
4,3.1250000000000000,.0227328124999993,.0003274026666291,.0861414062500000,.0002549998582837
5,2.9062500000000000,.0209968749999993,.0003043780896156,.0767695312500000,.0002393347133255
6,2.6875000000000000,.0197281249999994,.0002865122927386,.0695015625000000,.0002276412168415
7,2.4687500000000000,.0185031249999994,.0002657426033760,.0638710937500000,.0002211765696269
8,2.2500000000000000,.0178749999999995,.0002568559068246,.0585351562500000,.0002115973088882
9,2.0312500000000000,.0171406249999995,.0002490139236907,.0544960937500000,.0002054314841015
10,1.8125000000000000,.0165859374999996,.0002408357095662,.0509156250000000,.0001978174567181
11,1.5937500000000000,.0163234374999996,.0002401953461092,.0479765625000000,.0001939599318435
12,1.3750000000000000,.0160124999999996,.0002322405874175,.0455468750000000,.0001882323021834
13,1.1562500000000000,.0157453124999997,.0002251761677324,.0428156250000000,.0001818208527200
14,.9375000000000000,.0153562499999997,.0002220018360290,.0408460937500000,.0001783664132980
15,.7187500000000000,.0149499999999997,.0002171552872183,.0390781250000000,.0001756458066757
16,.5000000000000000,.0146921874999997,.0002138470187306,.0373335937500000,.0001706526750812
