tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0369812499999975,.0005280094108891,.1979953125000000,.0003257148709116
1,3.7812500000000000,.0284812499999984,.0004081710160295,.1535570312500000,.0003015946002509
2,3.5625000000000000,.0234999999999987,.0003461872012478,.1265578125000000,.0002790617514639
3,3.3437500000000000,.0198749999999991,.0002932828864512,.1085851562500000,.0002604668089243
4,3.1250000000000000,.0174734374999993,.0002605949879830,.0960195312500000,.0002476268515852
5,2.9062500000000000,.0154843749999995,.0002365290677135,.0858250000000000,.0002387856704053
6,2.6875000000000000,.0138031249999996,.0002075233443008,.0780375000000000,.0002249688532367
7,2.4687500000000000,.0127046874999996,.0001921125083592,.0718367187500000,.0002228966629018
8,2.2500000000000000,.0116031249999997,.0001822226895773,.0666664062500000,.0002111402600755
9,2.0312500000000000,.0108140624999998,.0001682873860998,.0620859375000000,.0002057772275684
10,1.8125000000000000,.0103187499999998,.0001602897368790,.0583023437500000,.0002032554505774
11,1.5937500000000000,.0098249999999999,.0001519972172949,.0552343750000000,.0001964332250957
12,1.3750000000000000,.0092968749999999,.0001460300116838,.0521609375000000,.0001934414365410
13,1.1562500000000000,.0089156249999999,.0001407548696911,.0494648437500000,.0001883637181443
14,.9375000000000000,.0085265624999999,.0001362503179428,.0471781250000000,.0001828399132129
15,.7187500000000000,.0082062499999999,.0001332289118887,.0452054687500000,.0001799753639537
16,.5000000000000000,.0078390624999999,.0001281311313735,.0436835937500000,.0001789276100313
