tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0378515624999994,.0005345751696191,.1976726562500000,.0003305326989375
1,3.7083333333333335,.0293093749999996,.0004148218034425,.1536296875000000,.0002992133819420
2,3.4166666666666665,.0238562499999997,.0003436564324556,.1271171875000000,.0002784411524176
3,3.1250000000000000,.0202046874999998,.0002997785839022,.1085085937500000,.0002612498063455
4,2.8333333333333330,.0177171874999998,.0002525278446706,.0957679687500000,.0002453245315361
5,2.5416666666666670,.0158812499999998,.0002382371125285,.0861156250000000,.0002360201743511
6,2.2500000000000000,.0139156249999999,.0002100044340834,.0781171875000000,.0002269506761417
7,1.9583333333333335,.0125687500000000,.0001897706359218,.0715156250000000,.0002215403523951
8,1.6666666666666665,.0116249999999999,.0001755425614889,.0667664062500000,.0002141113352796
9,1.3750000000000000,.0109171874999999,.0001686222587601,.0621664062500000,.0002088378029979
10,1.0833333333333335,.0101218749999999,.0001583806223251,.0583140625000000,.0002027067746620
11,.7916666666666665,.0094687500000000,.0001495154580837,.0547726562500000,.0001956810359112
12,.5000000000000000,.0090234375000000,.0001414969285892,.0518390625000000,.0001919566472232
