tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0510487304687518,.0007201349425597,1.1423046281317120,.0000747164862856
1,3.7083333333333335,.0524338134765644,.0007396151605160,1.1536454420781612,.0000782724030577
2,3.4166666666666665,.0504803222656271,.0007305785269113,1.1675414737337364,.0000835216223780
3,3.1250000000000000,.0486002197265640,.0006739566650934,1.1843906236441777,.0000906092460969
4,2.8333333333333330,.0482517578125014,.0006800896888666,1.2052728573990068,.0000987170232373
5,2.5416666666666670,.0479383544921888,.0006785294332588,1.2314281983320270,.0001089946867487
6,2.2500000000000000,.0462286132812519,.0006546339118514,1.2652207900107491,.0001240244623706
7,1.9583333333333335,.0454561279296892,.0006392545826094,1.3105971969629169,.0001441895347601
8,1.6666666666666665,.0436371337890645,.0006166675140551,1.3733525400021744,.0001741437915870
9,1.3750000000000000,.0399678955078140,.0005732072162995,1.4654082877276082,.0002282952129443
10,1.0833333333333335,.0371282958984386,.0005307353348471,1.6107192542005928,.0003251101140436
11,.7916666666666665,.0339383056640637,.0004854619076198,1.8686733237313147,.0005187544069110
12,.5000000000000000,.0291152587890637,.0004072470388893,2.4200995470920734,.0010388902669649
