tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519656005859380,.0007175962461895,.4800235855603451,.0000157932078480
1,3.7666666666666666,.0517680175781251,.0007312190795830,.4785304000532496,.0000167063684539
2,3.5333333333333332,.0510074707031251,.0007310762580991,.4761522224785360,.0000177862559663
3,3.2999999999999998,.0486723388671875,.0006766303991703,.4730974410600998,.0000186942028075
4,3.0666666666666664,.0489243896484375,.0006994048163608,.4693814439389923,.0000204806685469
5,2.8333333333333330,.0474259521484375,.0006672354762454,.4648242516654069,.0000217455335715
6,2.6000000000000001,.0453083007812500,.0006487257376721,.4591511466391071,.0000236860694592
7,2.3666666666666667,.0450696533203125,.0006364605463665,.4520933567326194,.0000255918481491
8,2.1333333333333333,.0439433593750000,.0006148777167129,.4431406161268234,.0000281059182405
9,1.8999999999999999,.0409599609375000,.0005613530121247,.4316919221471369,.0000305654025331
10,1.6666666666666665,.0381151855468750,.0005323359408280,.4168389623079715,.0000342674891483
11,1.4333333333333331,.0344056884765625,.0004867487358433,.3973533272327649,.0000371136832145
12,1.2000000000000002,.0312731201171875,.0004474140156507,.3717609941321927,.0000408419555056
13,.9666666666666668,.0272204101562500,.0003759521164480,.3382494484747234,.0000445930748015
14,.7333333333333334,.0220145507812500,.0003163989717769,.2959817174549913,.0000485719299942
15,.5000000000000000,.0172689941406250,.0002442860959381,.2460878372860077,.0000504690084412
