tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0513914306640619,.0007255047948473,1.1423197677728005,.0000737961658426
1,3.6111111111111112,.0510574462890622,.0007271751043476,1.1580107404634916,.0000805634958715
2,3.2222222222222223,.0502135253906247,.0007010871428207,1.1781329688603985,.0000881570201842
3,2.8333333333333330,.0483366699218744,.0006920560627508,1.2044900671032428,.0000977697564495
4,2.4444444444444446,.0474448242187484,.0006795458129395,1.2403960518582646,.0001126350015493
5,2.0555555555555554,.0455197021484372,.0006483455312538,1.2913167525508271,.0001364100298850
6,1.6666666666666665,.0443281249999997,.0006288717131198,1.3683360286800632,.0001747883347145
7,1.2777777777777777,.0413255371093748,.0005879760587496,1.4968594715248347,.0002542195841594
8,.8888888888888888,.0368463867187498,.0005305076606908,1.7433152120727293,.0004298896681902
9,.5000000000000000,.0310579833984375,.0004425754929016,2.3656982183919388,.0010166801626569
