tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0513181884765665,.0007245494031964,1.1423981388157958,.0000751687497815
1,3.9649999999999999,.0513333007812541,.0007248780745426,1.1435147457645307,.0000739480197052
2,3.9300000000000002,.0513132568359416,.0007246979404860,1.1449862261699588,.0000750624514330
3,3.8950000000000000,.0513716308593791,.0007242303837886,1.1463166400802283,.0000756012227595
4,3.8599999999999999,.0514497314453165,.0007259991541700,1.1475763672805448,.0000760280422747
5,3.8250000000000002,.0514030029296915,.0007245429342313,1.1489715968664360,.0000765527638629
6,3.7900000000000000,.0514126220703165,.0007249573237619,1.1503235507568383,.0000767653154619
7,3.7549999999999999,.0514081542968790,.0007251140434983,1.1518569235528116,.0000774427300813
8,3.7199999999999998,.0514421142578164,.0007259776524780,1.1532621128776845,.0000788801085254
9,3.6850000000000001,.0514064453125039,.0007252996833234,1.1548437977951984,.0000788675155251
10,3.6499999999999999,.0513183593750039,.0007248859716653,1.1563441370941363,.0000797667548293
11,3.6150000000000002,.0512983886718789,.0007250552423447,1.1577372006384916,.0000789884221925
12,3.5800000000000001,.0512959716796914,.0007244709527573,1.1594549167145665,.0000810671324023
13,3.5449999999999999,.0512585449218789,.0007230872632085,1.1610658164292995,.0000808922204106
14,3.5099999999999998,.0511730224609415,.0007227815767937,1.1626875498093281,.0000809076452005
15,3.4750000000000001,.0512147949218790,.0007244166883483,1.1643603477223832,.0000827537597623
16,3.4399999999999999,.0512207519531289,.0007250866119315,1.1660158791361168,.0000829103321300
17,3.4050000000000002,.0512419677734414,.0007250191149279,1.1678366620559315,.0000829381443577
18,3.3700000000000001,.0512564208984415,.0007257617207891,1.1696560838534222,.0000824264898364
19,3.3350000000000000,.0512709472656289,.0007266718850163,1.1713766655049762,.0000845978763293
20,3.2999999999999998,.0512696044921914,.0007262561398665,1.1733038828706552,.0000863236253674
21,3.2650000000000001,.0513025878906290,.0007263784867005,1.1750787780287593,.0000863132017108
22,3.2300000000000000,.0513063232421915,.0007259805296229,1.1771886359032053,.0000864851464565
23,3.1949999999999998,.0513164306640665,.0007258319355452,1.1792177103562298,.0000872640526234
24,3.1600000000000001,.0513341552734414,.0007263576317839,1.1809710555649462,.0000883718431339
25,3.1250000000000000,.0512426269531290,.0007250649018632,1.1832235180020159,.0000893323151956
26,3.0899999999999999,.0512662597656291,.0007257696246362,1.1853646686429287,.0000908461360368
27,3.0550000000000002,.0512653564453167,.0007257034073255,1.1875582823822450,.0000920503174769
28,3.0200000000000000,.0512497558593792,.0007254553008234,1.1897317386501129,.0000915967371275
29,2.9850000000000003,.0512802001953167,.0007258324110321,1.1919569618155768,.0000926492461839
30,2.9500000000000002,.0513144775390667,.0007268043192745,1.1943882947979920,.0000947224669686
31,2.9150000000000000,.0512488281250042,.0007248858532845,1.1965162598398524,.0000932304033517
32,2.8799999999999999,.0511562988281292,.0007228222264176,1.1991352370042261,.0000954600144002
33,2.8449999999999998,.0511527587890667,.0007224675820135,1.2016034374242908,.0000968426938086
34,2.8100000000000001,.0510536621093792,.0007216414011679,1.2042586416689376,.0000967446455916
35,2.7749999999999999,.0510473144531291,.0007209752632170,1.2068129197349675,.0000979733114147
36,2.7400000000000002,.0510832275390667,.0007223707967700,1.2096132140434421,.0000983056467031
37,2.7050000000000001,.0510595947265666,.0007219101314716,1.2124143741035673,.0001000626133506
38,2.6699999999999999,.0510379638671916,.0007212756918406,1.2152069161205730,.0000992985673995
