tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519246826171875,.0007279690588929,.8449836444771790,.0000291243185614
1,3.7083333333333335,.0496714111328125,.0006979823325733,.8346694437679566,.0000305894000103
2,3.4166666666666665,.0498459716796875,.0007144441403064,.8213736240110997,.0000330889019385
3,3.1250000000000000,.0487257080078125,.0006891055063676,.8055491177280896,.0000359015148721
4,2.8333333333333330,.0483501220703125,.0006982904465365,.7867767909624206,.0000385355370568
5,2.5416666666666670,.0443825439453125,.0006144803128833,.7641342418162747,.0000426098536740
6,2.2500000000000000,.0422594970703125,.0005958226602839,.7364743958820591,.0000464283065413
7,1.9583333333333335,.0406210693359375,.0005775451799298,.7021534843088075,.0000509726924629
8,1.6666666666666665,.0369722412109375,.0005224547534310,.6588542493986594,.0000557921393839
9,1.3750000000000000,.0338229003906250,.0004746903372291,.6037893030613372,.0000603224519178
10,1.0833333333333335,.0284100097656250,.0004101623309524,.5331843256271046,.0000655549672796
11,.7916666666666665,.0230331787109375,.0003285655381539,.4448550636385034,.0000681915655880
12,.5000000000000000,.0169938720703125,.0002435261425294,.3408146342948839,.0000674196794082
