tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509429931640620,.0007184748782151,.8449815773812943,.0000294715280381
1,3.7666666666666666,.0516075927734372,.0007270396690726,.8367266916373073,.0000315163841824
2,3.5333333333333332,.0496069335937500,.0007018956033779,.8266495872526255,.0000333566711645
3,3.2999999999999998,.0499215332031250,.0007035401713970,.8149465839009934,.0000348771311881
4,3.0666666666666664,.0475468261718750,.0006755621823112,.8015361367721001,.0000370429399912
5,2.8333333333333330,.0474982910156250,.0006703450043516,.7860685869319263,.0000401457793281
6,2.6000000000000001,.0468815673828125,.0006750555967230,.7680772386899346,.0000420251704807
7,2.3666666666666667,.0444172607421875,.0006284503757506,.7471327465130718,.0000459539677384
8,2.1333333333333333,.0417998291015625,.0005862807306873,.7221422687308565,.0000492550593948
9,1.8999999999999999,.0399824707031250,.0005472397136532,.6923109701001657,.0000537942699960
10,1.6666666666666665,.0374513427734375,.0005198648476847,.6561822046640645,.0000574520250792
11,1.4333333333333331,.0347321044921875,.0004916651452999,.6120498326885008,.0000613318221048
12,1.2000000000000002,.0305223388671875,.0004455044514366,.5578872493905934,.0000660326003096
13,.9666666666666668,.0273060546875000,.0003889980897158,.4920871918467530,.0000692896770639
14,.7333333333333334,.0224751220703125,.0003181154567412,.4140093300787372,.0000712999177729
15,.5000000000000000,.0182182861328125,.0002587158244101,.3264639483446974,.0000685188036535
