tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0505415283203126,.0007187280177953,.8448701778600460,.0000290041990690
1,3.7812500000000000,.0495864990234375,.0007082917498200,.8373659140268243,.0000305074157970
2,3.5625000000000000,.0498191894531250,.0007017051178258,.8278682292035277,.0000318852524302
3,3.3437500000000000,.0497178710937500,.0007010018329310,.8169896388161950,.0000339678769284
4,3.1250000000000000,.0490803710937500,.0006967771444730,.8047540224367978,.0000363037517994
5,2.9062500000000000,.0482234863281250,.0006855114089209,.7907878216297960,.0000378165808932
6,2.6875000000000000,.0457493164062500,.0006546810512191,.7747503568390723,.0000405743649032
7,2.4687500000000000,.0453207519531250,.0006365280412821,.7560638115908564,.0000431587178704
8,2.2500000000000000,.0422795166015625,.0005965755033633,.7343574060710345,.0000462688949903
9,2.0312500000000000,.0405890869140625,.0005766002282205,.7086677819176117,.0000493830723809
10,1.8125000000000000,.0385991699218750,.0005410443687817,.6781149262258018,.0000537206140548
11,1.5937500000000000,.0360600097656250,.0005056344413325,.6413437584144333,.0000575460603757
12,1.3750000000000000,.0331904052734375,.0004638537067311,.5967901173604814,.0000610784854897
13,1.1562500000000000,.0292287353515625,.0004099520379703,.5428741450327780,.0000654598907298
14,.9375000000000000,.0248341308593750,.0003547906699642,.4784059617637204,.0000679566739255
15,.7187500000000000,.0198324218750000,.0002872909424023,.4032640795553941,.0000699205127122
16,.5000000000000000,.0152569824218750,.0002174449027962,.3204264919998080,.0000665746923718
