tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509822021484378,.0007028851992379,.4799919074033941,.0000158627379275
1,3.6111111111111112,.0508396484375001,.0007316558166921,.4772192298752553,.0000175436711049
2,3.2222222222222223,.0504187500000001,.0007057163814404,.4727246766475120,.0000194868288758
3,2.8333333333333330,.0478722656250002,.0006859640306272,.4661923113504549,.0000219932604825
4,2.4444444444444446,.0467245361328126,.0006512622763888,.4568722619593774,.0000249465010404
5,2.0555555555555554,.0441965820312501,.0006259394283303,.4432655917688937,.0000292606897216
6,1.6666666666666665,.0403787597656250,.0005765142179011,.4228111721186043,.0000346468361579
7,1.2777777777777777,.0357527587890625,.0005131595134771,.3913196095806096,.0000403627735218
8,.8888888888888888,.0302072753906250,.0004177466213224,.3426029245753149,.0000477959423090
9,.5000000000000000,.0234345703125000,.0003314599604040,.2731712455963550,.0000533231267025
