tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0522856445312501,.0007520554681998,.8449821326763080,.0000290360989073
1,3.7666666666666666,.0511199951171875,.0007287937228692,.8368216707625317,.0000306373448874
2,3.5333333333333332,.0490547851562500,.0006916767163489,.8265935393109872,.0000322166029908
3,3.2999999999999998,.0494844726562500,.0007063407187610,.8148563637832436,.0000343629592224
4,3.0666666666666664,.0482166748046875,.0006872865671257,.8013354103836093,.0000366912966433
5,2.8333333333333330,.0468663818359375,.0006682979898052,.7858643636799354,.0000390554608438
6,2.6000000000000001,.0453951416015625,.0006487011715436,.7678950193499109,.0000419940938802
7,2.3666666666666667,.0446973144531250,.0006273905298261,.7466797139684553,.0000448159087452
8,2.1333333333333333,.0419221191406250,.0005905267180159,.7216744560869673,.0000486437059141
9,1.8999999999999999,.0396345947265625,.0005593676225830,.6916978818954048,.0000522537091797
10,1.6666666666666665,.0371883056640625,.0005311552954300,.6552592374193555,.0000557524432787
11,1.4333333333333331,.0340295654296875,.0004851688362905,.6108190352749034,.0000603201483739
12,1.2000000000000002,.0298010009765625,.0004274206374128,.5563415796349745,.0000645371857110
13,.9666666666666668,.0255976318359375,.0003593419445509,.4901815822085371,.0000676101629119
14,.7333333333333334,.0208602539062500,.0003004685506830,.4121330515634439,.0000687348079411
15,.5000000000000000,.0153451660156250,.0002169269441850,.3250088030166599,.0000680187801813
