tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0506540039062517,.0007211278513831,1.1423739329994727,.0000743583228750
1,3.9562499999999998,.0506841552734392,.0007203525836728,1.1438703141014264,.0000750048866186
2,3.9125000000000001,.0507023437500017,.0007202172176997,1.1456967619238019,.0000752588462109
3,3.8687499999999999,.0506134033203143,.0007185751941424,1.1471998104609815,.0000762505989302
4,3.8250000000000002,.0505916992187518,.0007186589147756,1.1489831724908866,.0000771200317366
5,3.7812500000000000,.0505838378906268,.0007178723323368,1.1507026160288827,.0000770640583496
6,3.7374999999999998,.0505849853515643,.0007179854753324,1.1526244336090639,.0000769200630978
7,3.6937500000000001,.0505724365234393,.0007165547150911,1.1543508379566225,.0000792662082277
8,3.6499999999999999,.0505064697265643,.0007155719671205,1.1561838837867564,.0000783013400811
9,3.6062500000000002,.0504688720703143,.0007160162456342,1.1580916173832603,.0000797511518798
10,3.5625000000000000,.0504640136718768,.0007152487497049,1.1603998911676809,.0000806630598404
11,3.5187499999999998,.0504571289062518,.0007148573434853,1.1622934631727651,.0000815007976364
12,3.4750000000000001,.0504802246093768,.0007159466847972,1.1641508890391534,.0000813665400918
13,3.4312499999999999,.0503641113281268,.0007142650366866,1.1664341633117192,.0000829485510502
14,3.3875000000000002,.0504368896484392,.0007149799306449,1.1687762093119076,.0000847217256820
15,3.3437500000000000,.0504481201171892,.0007150610806540,1.1708525890909263,.0000847409129880
16,3.2999999999999998,.0504514160156268,.0007147512972953,1.1733476021302505,.0000859758822324
17,3.2562500000000001,.0504183105468768,.0007142631644640,1.1755510310239605,.0000857878689009
18,3.2124999999999999,.0504609619140643,.0007156463214406,1.1782454894088006,.0000882345396928
19,3.1687500000000002,.0505030029296893,.0007168839203731,1.1806881800041693,.0000870109875547
20,3.1250000000000000,.0505124267578142,.0007166404832649,1.1832319019280055,.0000891461813665
21,3.0812499999999998,.0505376708984392,.0007178676262679,1.1857021165144050,.0000892248264597
22,3.0375000000000001,.0505337646484392,.0007177179198311,1.1886280703124521,.0000925919673161
23,2.9937499999999999,.0505649902343767,.0007184000865918,1.1912484118844198,.0000909996086868
