tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508079589843758,.0007235894790235,.4800216570630850,.0000158034420722
1,3.6111111111111112,.0504313476562505,.0007175137464870,.4774841449395606,.0000174475460973
2,3.2222222222222223,.0498990478515627,.0006985134274387,.4729911920595255,.0000191814165425
3,2.8333333333333330,.0471958740234375,.0006802953025578,.4664540160154010,.0000218658589977
4,2.4444444444444446,.0445802978515626,.0006334294163140,.4571178850039551,.0000249001390232
5,2.0555555555555554,.0436694580078125,.0006336025038708,.4436211919094711,.0000284908025921
6,1.6666666666666665,.0394610839843750,.0005658531124667,.4233182186330107,.0000335114320031
7,1.2777777777777777,.0333986572265625,.0004758008128747,.3921070166203127,.0000396376044992
8,.8888888888888888,.0280672363281250,.0003920808987578,.3443061365690683,.0000462632461651
9,.5000000000000000,.0200145751953125,.0002853420800710,.2766066526673074,.0000527644236245
