tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
1,3.7333333333333334,.0511994628906250,.0007129148430473,1.1527194943941415,.0000785029239451
2,3.4666666666666668,.0512291748046875,.0007141064105862,1.1647423077327794,.0000824861470379
3,3.2000000000000002,.0511729003906250,.0007135942137314,1.1788337065131502,.0000880109906789
4,2.9333333333333336,.0512322265625000,.0007141957511370,1.1953890296435878,.0000934981486473
5,2.6666666666666670,.0511935791015625,.0007133120919817,1.2152843083013747,.0001009051656626
6,2.3999999999999999,.0511616210937500,.0007125554440498,1.2399929219415833,.0001103663724459
7,2.1333333333333333,.0511208984375000,.0007136435324354,1.2709220518445723,.0001218143232292
8,1.8666666666666667,.0511371582031250,.0007132756638576,1.3104008322878331,.0001358521939544
9,1.6000000000000001,.0511382568359375,.0007131311387481,1.3634852445640482,.0001547884784508
10,1.3333333333333335,.0511934814453125,.0007149456810194,1.4373372558411617,.0001819542426881
11,1.0666666666666669,.0511726562500000,.0007158011186959,1.5480216051065574,.0002261291149106
12,.7999999999999998,.0510541503906250,.0007149163233204,1.7290953498924551,.0003010342326512
13,.5333333333333332,.0509522460937500,.0007135041394059,2.0708372343907229,.0004410581168901
14,.2666666666666666,.0508263671875000,.0007113828979273,2.9192693844295028,.0008357800528139
15,.0000000000000000,.0484824951171875,.0006754401140148,9.4969054862955389,.0047864984040009
