tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519246826171875,.0007279690588929,.8449836444771790,.0000291243185614
1,3.8333333333333335,.0498362548828125,.0007031323799408,.8391915262081561,.0000297933164870
2,3.6666666666666665,.0508830810546875,.0007252207577094,.8321974849651251,.0000312724187960
3,3.5000000000000000,.0502990478515625,.0007193506679368,.8244415139229768,.0000327722663655
4,3.3333333333333335,.0500392089843750,.0007101121068869,.8159697043495160,.0000337785940989
5,3.1666666666666665,.0477270263671875,.0006785042725775,.8066066436000148,.0000357492879764
6,3.0000000000000000,.0481328857421875,.0006871346158787,.7962908445989451,.0000375845649405
7,2.8333333333333330,.0471403808593750,.0006628815683055,.7847700338011807,.0000388179793342
8,2.6666666666666670,.0466950683593750,.0006627657472697,.7719851674919811,.0000411651651367
9,2.5000000000000000,.0446000244140625,.0006351366764563,.7577723205986233,.0000428991820258
10,2.3333333333333330,.0434027832031250,.0006177275098736,.7415346253947861,.0000456755946870
11,2.1666666666666670,.0429055175781250,.0005898793780962,.7231829198533919,.0000474414785790
12,2.0000000000000000,.0415537109375000,.0005861094503005,.7023357054331018,.0000501867439384
