tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0504699707031270,.0007151407997740,1.1423094208438487,.0000740592295739
1,3.7777777777777777,.0509661621093771,.0007212890452463,1.1508305788573154,.0000776749004387
2,3.5555555555555554,.0518270019531268,.0007276136547197,1.1607685067909517,.0000811093910365
3,3.3333333333333335,.0512911865234392,.0007193349153328,1.1722674224669505,.0000848872107728
4,3.1111111111111112,.0482071777343768,.0006731591155887,1.1855799495847739,.0000898166556588
5,2.8888888888888888,.0496486083984397,.0007075323527453,1.2018249483046910,.0000972660347796
6,2.6666666666666670,.0481668457031281,.0006778405391708,1.2204981235915580,.0001063586333677
7,2.4444444444444446,.0468107421875023,.0006599997181369,1.2434828259533324,.0001134698640327
8,2.2222222222222223,.0457847412109390,.0006586456822138,1.2714495755892956,.0001261680179937
9,2.0000000000000000,.0449910888671895,.0006399389164231,1.3063777473674216,.0001417978766483
