tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0505709472656254,.0007158037937534,.8449676947038399,.0000287773067833
1,3.7777777777777777,.0510770507812500,.0007197167325928,.8372405407843504,.0000303454163805
2,3.5555555555555554,.0497925048828125,.0007113355693926,.8276008840776780,.0000321599063278
3,3.3333333333333335,.0481489501953125,.0006658058441506,.8165132512168000,.0000339961175110
4,3.1111111111111112,.0483007568359375,.0006868244308863,.8039494574370175,.0000357008495464
5,2.8888888888888888,.0474634277343750,.0006693473722032,.7897027722825203,.0000380992673127
6,2.6666666666666670,.0458131103515625,.0006566673481544,.7731165723802488,.0000408280442260
7,2.4444444444444446,.0439961181640625,.0006254347753599,.7539579403098398,.0000436957730240
8,2.2222222222222223,.0422408447265625,.0005953503679700,.7313708713620322,.0000466830809087
9,2.0000000000000000,.0409639160156250,.0005875207923274,.7047273808542541,.0000505331775014
