tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509429931640620,.0007184748782151,.8449815773812943,.0000294715280381
1,3.8666666666666667,.0518712890624997,.0007307277117331,.8403426986720659,.0000308776904009
2,3.7333333333333334,.0502722167968750,.0007070009757153,.8349687690107567,.0000319114447220
3,3.6000000000000001,.0510292480468750,.0007228791545981,.8290287310941697,.0000325256124039
4,3.4666666666666668,.0484266357421875,.0006808863287759,.8226157192334027,.0000333323302422
5,3.3333333333333335,.0490538330078125,.0006947939313114,.8157215821486757,.0000351934230219
6,3.2000000000000002,.0492413818359375,.0007144733297539,.8082393879318307,.0000356882017934
7,3.0666666666666664,.0485142822265625,.0006914982739812,.8002425882479591,.0000377427761310
8,2.9333333333333336,.0472003662109375,.0006709585027643,.7914479255837100,.0000386862264677
9,2.7999999999999998,.0459218750000000,.0006618329720329,.7819444598877456,.0000406595325945
10,2.6666666666666670,.0456558105468750,.0006362053837058,.7716225657043451,.0000419531420665
11,2.5333333333333332,.0459351806640625,.0006693205078848,.7601217551762844,.0000435592209006
12,2.3999999999999999,.0434567138671875,.0006142678592576,.7475536294575187,.0000458456867524
13,2.2666666666666666,.0429096435546875,.0006100320391442,.7337252262893685,.0000475961043979
14,2.1333333333333333,.0424362060546875,.0005945371216297,.7183747673966072,.0000496716256763
15,2.0000000000000000,.0404087402343750,.0005692046869195,.7013363423071650,.0000516212060771
