tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508079589843758,.0007235894790235,.4800216570630850,.0000158034420722
1,3.7777777777777777,.0506501464843755,.0007230248049398,.4786099966554588,.0000167349081709
2,3.5555555555555554,.0509299560546876,.0007150006541883,.4763850315931911,.0000175882178661
3,3.3333333333333335,.0493303955078125,.0007142288567570,.4735446085034684,.0000188415871455
4,3.1111111111111112,.0474688964843751,.0006761917904379,.4700647456761356,.0000200318813476
5,2.8888888888888888,.0486500000000000,.0006948470331357,.4658713697083502,.0000212905526631
6,2.6666666666666670,.0469872070312500,.0006705933905166,.4607224838038245,.0000231163203205
7,2.4444444444444446,.0442280517578125,.0006311973394787,.4543922041621599,.0000250229260464
8,2.2222222222222223,.0438260742187500,.0006107584434868,.4465100611125661,.0000272572520223
9,2.0000000000000000,.0416024414062500,.0005812666205616,.4365940090155980,.0000293757477073
