tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0515673095703081,.0007324852120585,1.1424321580038352,.0000749537157391
1,3.8666666666666667,.0502317382812457,.0007093294747785,1.1471409190856878,.0000760995946824
2,3.7333333333333334,.0507980957031207,.0007196901279088,1.1528003745255275,.0000775060667706
3,3.6000000000000001,.0510923095703090,.0007292326404384,1.1589461107100685,.0000809828332193
4,3.4666666666666668,.0514455810546836,.0007290639037453,1.1656345495341489,.0000830026693839
5,3.3333333333333335,.0503167724609337,.0007251209892303,1.1727951922833635,.0000844438916749
6,3.2000000000000002,.0506419921874965,.0007056809853064,1.1812453480289880,.0000900556277081
7,3.0666666666666664,.0490699707031210,.0006890732411944,1.1898728789582227,.0000909435788418
8,2.9333333333333336,.0488355957031209,.0006961892540314,1.1997518786921775,.0000969758944164
9,2.7999999999999998,.0483645019531210,.0006791362977999,1.2106572052531785,.0001014448518673
10,2.6666666666666670,.0476899658203084,.0006775067802628,1.2229078063506600,.0001065497831092
11,2.5333333333333332,.0469616455078084,.0006562318176730,1.2363246527991019,.0001095395426399
12,2.3999999999999999,.0453938476562463,.0006403137261396,1.2514071241255795,.0001172974259765
13,2.2666666666666666,.0463856689453081,.0006644277803184,1.2690415966441546,.0001242093078777
14,2.1333333333333333,.0450371093749965,.0006273388129938,1.2885904050874699,.0001320173555791
15,2.0000000000000000,.0437866699218703,.0005975085750609,1.3111160831305477,.0001400955503509
