tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0515320800781278,.0007105497833593,.8449819653024213,.0000299221960077
1,3.8333333333333335,.0510116699218762,.0007125273212135,.8390904660123195,.0000306316394367
2,3.6666666666666665,.0504662353515627,.0007189725586439,.8322235804442274,.0000320681394495
3,3.5000000000000000,.0502469970703125,.0006992540624114,.8244745950986575,.0000337668102465
4,3.3333333333333335,.0501645996093750,.0007069097562836,.8160456047474266,.0000344161231019
5,3.1666666666666665,.0492479492187500,.0006957979638189,.8067713598756815,.0000367464812775
6,3.0000000000000000,.0470014648437500,.0006616280933030,.7963650787408113,.0000381609623711
7,2.8333333333333330,.0476785888671875,.0006611663599605,.7850164790308152,.0000398603045315
8,2.6666666666666670,.0461292480468750,.0006418979056048,.7722450908728165,.0000420141110025
9,2.5000000000000000,.0451191650390625,.0006304901436918,.7579708415510635,.0000439898223764
10,2.3333333333333330,.0435646728515625,.0006230885558466,.7418149603235710,.0000463256049225
11,2.1666666666666670,.0430087646484375,.0006069158322649,.7235948084941709,.0000484080414553
12,2.0000000000000000,.0423106201171875,.0006023355169807,.7028566699511481,.0000519843520749
