tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0524822021484402,.0007196232459466,1.1424164977807587,.0000747738219892
1,3.8333333333333335,.0508554199218779,.0007085482680539,1.1487078603624277,.0000774128761235
2,3.6666666666666665,.0513945556640653,.0007354412333627,1.1556911412184769,.0000791298036447
3,3.5000000000000000,.0516300048828159,.0007307259027061,1.1637747528299618,.0000815667258206
4,3.3333333333333335,.0503457519531275,.0007021667718546,1.1727789481308177,.0000862108160067
5,3.1666666666666665,.0500962646484402,.0007140666773845,1.1826274612690846,.0000881625932657
6,3.0000000000000000,.0497738281250029,.0007008049584600,1.1940380468261891,.0000940671937665
7,2.8333333333333330,.0482574462890650,.0006840666047503,1.2070094977756920,.0000977618327174
8,2.6666666666666670,.0484049072265653,.0006853309720707,1.2219082362155245,.0001049929899401
9,2.5000000000000000,.0470239990234402,.0006598651917193,1.2388028449515640,.0001108387636806
10,2.3333333333333330,.0470091552734400,.0006503788861178,1.2584121983795109,.0001192385575200
11,2.1666666666666670,.0446861083984400,.0006304944107910,1.2816985984466955,.0001304026253303
12,2.0000000000000000,.0447519775390648,.0006363121560095,1.3093380002249466,.0001413048120864
