tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0525583251953130,.0007390778749085,.8449699120433801,.0000295643475626
1,3.7777777777777777,.0504503417968751,.0007084216350434,.8371009028689305,.0000311505691712
2,3.5555555555555554,.0501684082031250,.0007022053150896,.8275529158992259,.0000328482125175
3,3.3333333333333335,.0490778076171875,.0006894513013714,.8166264964685362,.0000345458166362
4,3.1111111111111112,.0491157714843750,.0006917915538331,.8040934780490012,.0000364844487947
5,2.8888888888888888,.0465991455078125,.0006568514257801,.7898267599308086,.0000393647877165
6,2.6666666666666670,.0458197509765625,.0006428638405504,.7732848336431092,.0000420152744675
7,2.4444444444444446,.0451780761718750,.0006249089625364,.7542469542767577,.0000444568399235
8,2.2222222222222223,.0428454589843750,.0006138180077073,.7317745707333781,.0000480211978581
9,2.0000000000000000,.0414423339843750,.0005834112258989,.7052569521537922,.0000516139792332
