tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0510192871093737,.0007146672420765,.4800073330183182,.0000157559501189
1,3.8666666666666667,.0513119873046865,.0007304672832243,.4791010981968880,.0000165671621643
2,3.7333333333333334,.0507014160156244,.0007169439251406,.4778717665689853,.0000169933412085
3,3.6000000000000001,.0505540527343747,.0006967351547045,.4763746981840707,.0000174961342159
4,3.4666666666666668,.0494946777343750,.0007089219076331,.4747220596629866,.0000181981061272
5,3.3333333333333335,.0499463134765626,.0007011938918798,.4728257965923138,.0000191337674702
6,3.2000000000000002,.0488945312500000,.0006918322550409,.4707228871917898,.0000197288741682
7,3.0666666666666664,.0487416992187500,.0006870549004187,.4683969035630721,.0000206939831202
8,2.9333333333333336,.0481558349609375,.0006878492896481,.4657168056583518,.0000213366079950
9,2.7999999999999998,.0472908691406250,.0006705858517855,.4627509688659709,.0000226181769137
10,2.6666666666666670,.0455185546875000,.0006539536532134,.4593532603920753,.0000235443172693
11,2.5333333333333332,.0463739746093750,.0006429996598509,.4555224526432420,.0000248365671466
12,2.3999999999999999,.0448561279296875,.0006345355431019,.4510964839513114,.0000261530403282
13,2.2666666666666666,.0442525878906250,.0006156367946417,.4461390166101251,.0000274045774454
14,2.1333333333333333,.0428896240234375,.0006044420617467,.4403706259894680,.0000286549646082
15,2.0000000000000000,.0414222656250000,.0005854027063162,.4336696906476231,.0000301777382560
