tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0367024414062513,.0005215273368686,.1983421875000000,.0000407787148819
1,3.5555555555555554,.0287804443359386,.0004079192179236,.1540977050781250,.0000379788478482
2,3.1111111111111112,.0238173828125008,.0003338697002643,.1269455932617188,.0000353332361242
3,2.6666666666666670,.0202797119140631,.0002826272275045,.1088033203125000,.0000324612516848
4,2.2222222222222223,.0178117675781254,.0002476862796895,.0957105834960938,.0000313314911952
5,1.7777777777777777,.0156764892578128,.0002222103276309,.0858323730468750,.0000295319361977
6,1.3333333333333335,.0140062744140627,.0001950189459522,.0780668212890625,.0000286147133869
7,.8888888888888888,.0126113525390627,.0001804024024931,.0717573120117188,.0000277989517306
8,.4444444444444446,.0118220458984377,.0001667279007085,.0665651000976562,.0000266431357575
9,.0000000000000000,.0108588378906251,.0001554375326467,.0621505004882813,.0000258574206658
