tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0517866210937458,.0007419837117811,1.1423982741224317,.0000740355516739
1,3.8999999999999999,.0517651123046833,.0007413544497934,1.1462337566420397,.0000761131432523
2,3.7999999999999998,.0517178955078082,.0007415768336313,1.1499717282717479,.0000774802715439
3,3.7000000000000002,.0516895019531206,.0007413245025710,1.1541914083574618,.0000781470918739
4,3.6000000000000001,.0517369873046833,.0007417449483269,1.1584396193300248,.0000800146262096
5,3.5000000000000000,.0517595458984333,.0007427385102891,1.1631792505207885,.0000818791796921
6,3.3999999999999999,.0518138427734332,.0007431742315584,1.1680672750610563,.0000837922750883
7,3.2999999999999998,.0518258056640582,.0007425203995440,1.1732916503539510,.0000853094564770
8,3.2000000000000002,.0517852783203083,.0007433859283191,1.1787020186024399,.0000877637161323
9,3.1000000000000001,.0517399658203084,.0007431106678972,1.1846824208420692,.0000898346825857
10,3.0000000000000000,.0516922851562457,.0007417403567882,1.1910066511372492,.0000923195046004
11,2.8999999999999999,.0516479736328082,.0007412329819378,1.1977013541561996,.0000939559680536
12,2.7999999999999998,.0516807617187457,.0007412357705532,1.2050077650266744,.0000970198800399
13,2.7000000000000002,.0516509277343708,.0007406371745894,1.2127709283335246,.0000990434432635
14,2.6000000000000001,.0516331054687458,.0007393156948764,1.2210684288728220,.0001032096463171
15,2.5000000000000000,.0516187011718708,.0007394537197626,1.2301688806625770,.0001054903149268
16,2.3999999999999999,.0517031249999958,.0007420701156985,1.2398352589314454,.0001101037396524
17,2.2999999999999998,.0516407226562460,.0007406360133937,1.2508017409106340,.0001135522632766
18,2.2000000000000002,.0516945068359335,.0007412001122862,1.2624648023109197,.0001179936801733
19,2.1000000000000001,.0516948730468710,.0007413270734139,1.2751137235745393,.0001236951859053
20,2.0000000000000000,.0516576416015586,.0007408415379837,1.2893398300021159,.0001270157168632
21,1.8999999999999999,.0516207763671836,.0007409194074998,1.3049466538470658,.0001342148237492
22,1.7999999999999998,.0516224365234336,.0007407617521485,1.3221634173142507,.0001388513999811
23,1.7000000000000002,.0516116943359337,.0007401937706643,1.3416062209323307,.0001472514798483
24,1.6000000000000001,.0516258300781212,.0007408019706656,1.3634639690574712,.0001556273716083
25,1.5000000000000000,.0517018310546836,.0007424705976267,1.3883358740386500,.0001649094091532
26,1.3999999999999999,.0517206054687462,.0007414341993613,1.4166657914609697,.0001747709918734
27,1.2999999999999998,.0517077148437462,.0007414145235177,1.4493541544884083,.0001868607886678
28,1.2000000000000002,.0516114746093711,.0007387431922457,1.4871051074536732,.0002006218351319
29,1.1000000000000001,.0516232910156210,.0007387142510353,1.5322294108334820,.0002166207664092
30,1.0000000000000000,.0514964599609334,.0007367214712809,1.5857359699375466,.0002414765653356
31,.8999999999999999,.0515628906249961,.0007363247928740,1.6505374415083338,.0002656659559620
32,.7999999999999998,.0515678466796836,.0007354946826446,1.7303681267381708,.0003019323012761
33,.7000000000000002,.0516682617187463,.0007374794819073,1.8313960769130233,.0003382742319415
34,.6000000000000001,.0516297851562462,.0007364783102888,1.9614253423204533,.0004003938533901
35,.5000000000000000,.0515686035156211,.0007369860866707,2.1386102938236227,.0004735362693515
36,.3999999999999999,.0515357910156211,.0007358749243737,2.3873700035147873,.0005818628685815
37,.2999999999999998,.0513597167968712,.0007330873722423,2.7587600191032258,.0007755082946138
38,.2000000000000002,.0510300292968711,.0007311360892691,3.3770713850524539,.0010780740555278
39,.1000000000000001,.0505974121093707,.0007229605969906,4.6227667687785789,.0017723342307251
40,.0000000000000000,.0483949707031207,.0006918041514148,9.5556176786695293,.0048764801818274
