tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519246826171875,.0007279690588929,.8449836444771790,.0000291243185614
1,3.6666666666666665,.0495208984375000,.0006971742501726,.8331072068673245,.0000308538138996
2,3.3333333333333335,.0497367187500000,.0007112219466739,.8174705569099677,.0000337471114314
3,3.0000000000000000,.0482082031250000,.0006861038099537,.7983894905268810,.0000371409697708
4,2.6666666666666670,.0471646240234375,.0006777208770435,.7750828682446622,.0000403684075031
5,2.3333333333333330,.0435693359375000,.0006073479111785,.7459912709653750,.0000453095537365
6,2.0000000000000000,.0404970214843750,.0005864271859514,.7090541218913917,.0000501420118748
7,1.6666666666666665,.0380088867187500,.0005382864567527,.6612019512589370,.0000562891889855
8,1.3333333333333335,.0328508056640625,.0004643712144734,.5982520678916027,.0000608542781296
9,1.0000000000000000,.0272260742187500,.0003865643212478,.5156422897467148,.0000670693766279
10,.6666666666666665,.0211220947265625,.0003044905787378,.4103405061530249,.0000691609951513
11,.3333333333333335,.0150595458984375,.0002085000349023,.2886810960594002,.0000667380707801
12,.0000000000000000,.0115163818359375,.0001643609820113,.1683736816406250,.0000588206408777
