tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0385925781250048,.0005611170589782,.1863721801757812,.0000430736516781
1,3.6666666666666665,.0312962646484408,.0004477820332443,.1492549682617187,.0000393745348086
2,3.3333333333333335,.0256753662109402,.0003711382082192,.1250244140625000,.0000368289394851
3,3.0000000000000000,.0219526123046897,.0003088944138539,.1081797363281250,.0000348086932918
4,2.6666666666666670,.0192970458984392,.0002731558767553,.0957592651367187,.0000327650280034
5,2.3333333333333330,.0167712646484386,.0002336226024912,.0862157714843750,.0000309858664786
6,2.0000000000000000,.0150436035156258,.0002135732364088,.0786275390625000,.0000298463920805
7,1.6666666666666665,.0137839355468757,.0001946209956387,.0724444458007812,.0000292046329710
8,1.3333333333333335,.0126289062500005,.0001765837185686,.0672990600585937,.0000278106251325
9,1.0000000000000000,.0118141845703130,.0001647071966527,.0629042724609375,.0000269104434189
10,.6666666666666665,.0109874511718754,.0001547436837453,.0591203125000000,.0000259559454028
11,.3333333333333335,.0103464355468753,.0001462012638659,.0558079956054688,.0000254655449519
12,.0000000000000000,.0097468994140627,.0001379098182907,.0528696899414062,.0000248398819570
