tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0515320800781278,.0007105497833593,.8449819653024213,.0000299221960077
1,3.6666666666666665,.0508068359375012,.0007093066560770,.8328863720565043,.0000317187804285
2,3.3333333333333335,.0492354003906252,.0007022768275589,.8174591123309927,.0000346576496883
3,3.0000000000000000,.0483604736328125,.0006761852664062,.7984540087595182,.0000381465255405
4,2.6666666666666670,.0469040283203125,.0006659401996281,.7752827838619109,.0000409856674303
5,2.3333333333333330,.0450513183593750,.0006399876264866,.7463190505493190,.0000464646010865
6,2.0000000000000000,.0420041992187500,.0005910674747749,.7094157943765567,.0000510868196289
7,1.6666666666666665,.0385933349609375,.0005472477880025,.6618706083123119,.0000567703307909
8,1.3333333333333335,.0334208740234375,.0004815577267195,.5990651055653351,.0000637988552909
9,1.0000000000000000,.0292078857421875,.0004056159816077,.5164397175914948,.0000689266011694
10,.6666666666666665,.0233501220703125,.0003297531199461,.4105323676156054,.0000716801654853
11,.3333333333333335,.0176804931640625,.0002520114116149,.2876205066336531,.0000679314800769
12,.0000000000000000,.0135392089843750,.0001905440869762,.1671346435546875,.0000585317210053
