tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0510535644531251,.0007236403292632,.4799243800037453,.0000159774303699
1,3.7500000000000000,.0518119140625001,.0007239929527705,.4782801939643294,.0000169943233606
2,3.5000000000000000,.0494846923828126,.0007033380838009,.4757014211805196,.0000179832662176
3,3.2500000000000000,.0483675537109373,.0006885485502697,.4724031187919578,.0000193807657450
4,3.0000000000000000,.0488596923828124,.0006938132297811,.4682656499467220,.0000205821248985
5,2.7500000000000000,.0470073242187500,.0006677235704943,.4630756444481349,.0000227591106425
6,2.5000000000000000,.0459622070312500,.0006406415197786,.4565403778075330,.0000246739488195
7,2.2500000000000000,.0440231201171875,.0006274279002166,.4482161213928430,.0000271281931529
8,2.0000000000000000,.0417642822265625,.0005989499726679,.4374137016933017,.0000297993749307
9,1.7500000000000000,.0394296142578125,.0005461558458033,.4232744348609319,.0000335618541013
10,1.5000000000000000,.0369946044921875,.0005191415578588,.4043785223575856,.0000368734855451
11,1.2500000000000000,.0333734863281250,.0004703527042188,.3791324525321855,.0000412470316630
12,1.0000000000000000,.0293015136718750,.0004187777904323,.3455263437256699,.0000460242743128
13,.7500000000000000,.0246481689453125,.0003500552650556,.3018144268307232,.0000494426177425
14,.5000000000000000,.0201685302734375,.0002884316357384,.2489168242501044,.0000515821688787
15,.2500000000000000,.0156732666015625,.0002167639976462,.1940358496224584,.0000535795293380
16,.0000000000000000,.0127938964843750,.0001823171182054,.1523899658203125,.0000573388270961
