tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0525583251953130,.0007390778749085,.8449699120433801,.0000295643475626
1,3.5555555555555554,.0498417480468751,.0007004286699417,.8285079125970717,.0000326475691961
2,3.1111111111111112,.0484154541015625,.0006772372339598,.8061980787522551,.0000364612557559
3,2.6666666666666670,.0466015380859375,.0006565102086355,.7769000345731191,.0000412182537796
4,2.2222222222222223,.0448588134765625,.0006300115092558,.7376463162222840,.0000468908197830
5,1.7777777777777777,.0403214355468750,.0005768823549038,.6836478135913291,.0000544308197348
6,1.3333333333333335,.0348311523437500,.0004826381141178,.6068157007708661,.0000624433202252
7,.8888888888888888,.0286223876953125,.0004085122824744,.4970806017589165,.0000696294947745
8,.4444444444444446,.0215737792968750,.0003020886663082,.3497526091713538,.0000715478406420
9,.0000000000000000,.0163572753906250,.0002255093292796,.1885171142578125,.0000621695823201
