tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0522856445312501,.0007520554681998,.8449821326763080,.0000290360989073
1,3.7333333333333334,.0509505126953125,.0007264816339252,.8356059749031903,.0000308370021548
2,3.4666666666666668,.0487076416015625,.0006872035981879,.8236487571851935,.0000327654900486
3,3.2000000000000002,.0490463623046875,.0007017835019321,.8096543148642352,.0000353073248534
4,2.9333333333333336,.0478348144531250,.0006860861526725,.7932119448465887,.0000379635253613
5,2.6666666666666670,.0461443359375000,.0006630395094749,.7739066118651198,.0000410146781220
6,2.3999999999999999,.0435726074218750,.0006174255443540,.7508267128609472,.0000441766847433
7,2.1333333333333333,.0427447021484375,.0006005086320895,.7227946271675941,.0000479483983095
8,1.8666666666666667,.0389485839843750,.0005601571202619,.6884839183578452,.0000527040565396
9,1.6000000000000001,.0368232177734375,.0005246390324820,.6458096296664063,.0000577581638673
10,1.3333333333333335,.0324883789062500,.0004675230695619,.5922714816061548,.0000617454167451
11,1.0666666666666669,.0277861816406250,.0003862334077880,.5251450956886001,.0000664243510720
12,.7999999999999998,.0221510742187500,.0003173006828910,.4426076222508299,.0000686496829857
13,.5333333333333332,.0169213623046875,.0002362900024903,.3467705202281669,.0000680488702310
14,.2666666666666666,.0124396240234375,.0001763184309738,.2459149957354596,.0000634580788872
15,.0000000000000000,.0101654296875000,.0001448032119632,.1517778564453125,.0000561336004023
