tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0511304931640652,.0007157918198785,1.1422026104019498,.0000741931205591
1,3.5555555555555554,.0504419189453144,.0007192831760232,1.1602923855718195,.0000803602584970
2,3.1111111111111112,.0515958496093765,.0007370026294500,1.1847247313040963,.0000891783077179
3,2.6666666666666670,.0498707763671894,.0007079655817243,1.2178091627076963,.0001022345325961
4,2.2222222222222223,.0467974609375013,.0006538190496114,1.2659457058387438,.0001233021351516
5,1.7777777777777777,.0451439941406272,.0006208161997900,1.3404088999390209,.0001627908069640
6,1.3333333333333335,.0419646240234392,.0005953618764275,1.4695329265182380,.0002361000789294
7,.8888888888888888,.0379031982421888,.0005296831988015,1.7349207720519360,.0004261150433894
8,.4444444444444446,.0317859130859390,.0004409359378493,2.5071444355121462,.0011732082686456
9,.0000000000000000,.0246754638671885,.0003453413624444,13.3693925888861305,.0169347982889378
