tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0390971435546885,.0005590498979107,.1862942871093750,.0000423443676915
1,3.5555555555555554,.0318305664062505,.0004561068645975,.1492273071289063,.0000396673768353
2,3.1111111111111112,.0255674804687502,.0003586627723294,.1250888183593750,.0000367644472900
3,2.6666666666666670,.0215295166015628,.0002997045223000,.1081953735351563,.0000345863637888
4,2.2222222222222223,.0189693115234377,.0002656796063545,.0957662109375000,.0000327452441565
5,1.7777777777777777,.0168069091796876,.0002370035911370,.0862872070312500,.0000312986343808
6,1.3333333333333335,.0148590087890626,.0002103867638165,.0786616699218750,.0000298151415112
7,.8888888888888888,.0134161621093750,.0001922686794724,.0725101196289062,.0000285837879895
8,.4444444444444446,.0125100341796876,.0001769680361222,.0673219726562500,.0000279545983764
9,.0000000000000000,.0117416259765625,.0001656985561445,.0629410766601562,.0000267098446454
