tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0522961181640632,.0007462144870825,.4799566173988674,.0000158096372068
1,3.7500000000000000,.0496781005859378,.0007026041906906,.4784286673273892,.0000169418522335
2,3.5000000000000000,.0498748535156250,.0006970946420729,.4758510538273618,.0000179642388639
3,3.2500000000000000,.0487856201171876,.0006888719720302,.4724753645290792,.0000189749463478
4,3.0000000000000000,.0486447509765625,.0006888500231109,.4683487617692650,.0000202807110358
5,2.7500000000000000,.0468464843750000,.0006672133140641,.4631339205447657,.0000223107848026
6,2.5000000000000000,.0449062500000000,.0006386592958964,.4565895414308525,.0000242158351209
7,2.2500000000000000,.0441235351562500,.0006315169802986,.4482488964318393,.0000264042773290
8,2.0000000000000000,.0420735351562500,.0005858788597005,.4374889454261240,.0000296240039647
9,1.7500000000000000,.0394868164062500,.0005644293981436,.4233362819448942,.0000325933769140
10,1.5000000000000000,.0357061767578125,.0005053553516051,.4045150890658195,.0000365502299163
11,1.2500000000000000,.0325716552734375,.0004652235659914,.3793256536815025,.0000399230086033
12,1.0000000000000000,.0280232421875000,.0004006328869838,.3456807691840237,.0000442939459718
13,.7500000000000000,.0234201171875000,.0003278125022145,.3022626615066139,.0000481630393539
14,.5000000000000000,.0175248535156250,.0002493311608967,.2500572817088807,.0000505750695813
15,.2500000000000000,.0133989501953125,.0001887023808330,.1955437109543340,.0000528071116985
16,.0000000000000000,.0106815429687500,.0001505641546389,.1527937988281250,.0000563968457296
