tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0505709472656254,.0007158037937534,.8449676947038399,.0000287773067833
1,3.5555555555555554,.0504243164062499,.0007131303972098,.8288310075397444,.0000318814562767
2,3.1111111111111112,.0483590576171875,.0006719128072999,.8063296574184862,.0000356304254881
3,2.6666666666666670,.0453148193359375,.0006349273252871,.7768278939837739,.0000403988130201
4,2.2222222222222223,.0441179199218750,.0006163417401992,.7374421188714626,.0000459818264469
5,1.7777777777777777,.0396581298828125,.0005545880988769,.6834555763055692,.0000533313460538
6,1.3333333333333335,.0333906738281250,.0004722458680459,.6067324373772544,.0000612605985329
7,.8888888888888888,.0266055908203125,.0003754925675424,.4976655469422208,.0000673265241675
8,.4444444444444446,.0186167236328125,.0002618452287855,.3525093448123478,.0000703933397762
9,.0000000000000000,.0136224609375000,.0001963852996130,.1920222656250000,.0000618667699421
