tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0510192871093737,.0007146672420765,.4800073330183182,.0000157559501189
1,3.7333333333333334,.0510539550781241,.0007224829318860,.4781639506274530,.0000171144362929
2,3.4666666666666668,.0500576171874995,.0007036835392744,.4754058552913526,.0000181952461516
3,3.2000000000000002,.0490413818359373,.0006816126283571,.4717465602702030,.0000195878907402
4,2.9333333333333336,.0475709960937499,.0006782144093602,.4671630662807842,.0000213193653300
5,2.6666666666666670,.0471325439453126,.0006635999176111,.4612590047313060,.0000234998467743
6,2.3999999999999999,.0453625000000000,.0006296625801773,.4537289991515737,.0000257172320502
7,2.1333333333333333,.0443808837890625,.0006214645025415,.4439454721980391,.0000283062475347
8,1.8666666666666667,.0411179199218750,.0005808412267005,.4308876301070668,.0000315529291179
9,1.6000000000000001,.0380202880859375,.0005322472175253,.4134203035407643,.0000355907477366
10,1.3333333333333335,.0342983642578125,.0004869451173720,.3896277873172840,.0000403236258637
11,1.0666666666666669,.0309757812500000,.0004319182171676,.3571019147732166,.0000449466437123
12,.7999999999999998,.0264091308593750,.0003700121247728,.3137319153717199,.0000496780118074
13,.5333333333333332,.0205319335937500,.0002904302682198,.2597784862399062,.0000517661379991
14,.2666666666666666,.0164822265625000,.0002322798129179,.2016588023023857,.0000535340530604
15,.0000000000000000,.0132022216796875,.0001871749644968,.1569055908203125,.0000573672743625
