tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508117675781256,.0007091175408655,.4800111524810808,.0000160221173018
1,3.6666666666666665,.0495190673828126,.0007058762788329,.4778730808177672,.0000172031858030
2,3.3333333333333335,.0486461669921878,.0006843397224952,.4742200639050551,.0000187504106514
3,3.0000000000000000,.0483367919921880,.0006981855087895,.4691030297841862,.0000203179430697
4,2.6666666666666670,.0467919189453124,.0006663866519790,.4622012931849978,.0000228427726579
5,2.3333333333333330,.0430104248046875,.0006163269810884,.4528076015526010,.0000258632239737
6,2.0000000000000000,.0419832031250000,.0005880018166025,.4397975329708870,.0000293510772200
7,1.6666666666666665,.0390931396484375,.0005498397675074,.4211837327381107,.0000336780423671
8,1.3333333333333335,.0339721923828125,.0004752486750888,.3942077205620623,.0000390817861434
9,1.0000000000000000,.0292543212890625,.0004137849754419,.3548792576607994,.0000442273489591
10,.6666666666666665,.0222364257812500,.0003095153489182,.2998754970482319,.0000494760336036
11,.3333333333333335,.0164051269531250,.0002327544955344,.2328339266088797,.0000540685165807
12,.0000000000000000,.0126931396484375,.0001816414545815,.1748681152343750,.0000608632565831
