tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0523374511718783,.0007333525998128,1.1422285995129282,.0000745866196798
1,3.7333333333333334,.0503864746093779,.0007019894562037,1.1527941775972086,.0000780648853424
2,3.4666666666666668,.0513747802734404,.0007199087205140,1.1650405540773663,.0000817345963423
3,3.2000000000000002,.0505505615234410,.0007069275982204,1.1799482060320083,.0000893151973619
4,2.9333333333333336,.0488278320312527,.0006862576739852,1.1977272771078176,.0000958923114942
5,2.6666666666666670,.0483243408203163,.0006717138032188,1.2197762103597649,.0001044237057503
6,2.3999999999999999,.0473486816406280,.0006647789776661,1.2475029278963574,.0001150566421552
7,2.1333333333333333,.0452702880859407,.0006283614172479,1.2826725284523723,.0001317943658111
8,1.8666666666666667,.0444478271484406,.0006228745636748,1.3295184233725437,.0001548299394157
9,1.6000000000000001,.0418739990234409,.0005952303016160,1.3927491319111098,.0001864408853408
10,1.3333333333333335,.0398254638671899,.0005590291704847,1.4848255740409493,.0002386787075438
11,1.0666666666666669,.0365474365234398,.0005176807659357,1.6263382189595494,.0003342398279057
12,.7999999999999998,.0335605712890648,.0004713256868157,1.8669960369760261,.0005064155362652
13,.5333333333333332,.0287136230468769,.0004031824715470,2.3429671283737088,.0009406428275838
14,.2666666666666666,.0238721435546889,.0003372276830464,3.5950254650837423,.0024048326422286
15,.0000000000000000,.0198283203125013,.0002850630550964,14.7302882769760739,.0178842290080573
