tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509429931640620,.0007184748782151,.8449815773812943,.0000294715280381
1,3.7333333333333334,.0516467041015621,.0007273867833754,.8354857073576096,.0000317644401666
2,3.4666666666666668,.0496482177734375,.0007039712836701,.8237050296456820,.0000338847983050
3,3.2000000000000002,.0495656738281250,.0007015221037631,.8097702495963112,.0000357134413835
4,2.9333333333333336,.0470787841796875,.0006658465512901,.7934382804267331,.0000383040854481
5,2.6666666666666670,.0462153564453125,.0006557536503111,.7741502741425987,.0000419974438173
6,2.3999999999999999,.0452670654296875,.0006410695339677,.7510916177576314,.0000448141734824
7,2.1333333333333333,.0427611572265625,.0006032545720820,.7233064532299932,.0000492371078097
8,1.8666666666666667,.0396695068359375,.0005478944363142,.6890730892398529,.0000533077186216
9,1.6000000000000001,.0370237792968750,.0005131892743521,.6466488740026364,.0000591466993038
10,1.3333333333333335,.0337793945312500,.0004688504104602,.5934274059440622,.0000635811633891
11,1.0666666666666669,.0295305175781250,.0004157909150424,.5265659304582244,.0000686578241547
12,.7999999999999998,.0246150390625000,.0003477168377543,.4440533276742587,.0000713937168501
13,.5333333333333332,.0196501953125000,.0002770899508246,.3478258542791516,.0000700207784927
14,.2666666666666666,.0151596923828125,.0002167456573836,.2461438826561640,.0000648112538532
15,.0000000000000000,.0123590087890625,.0001754121766161,.1515923339843750,.0000570412371126
