      Energy Density
          Metropolis      -0.1682859804108616       0.0001308143735307
             Cluster      -0.1682775465683897       0.0002448058901013
   Random Metropolis      -0.1683331788589742       0.0001283436849044
             Glauber      -0.1682953813845339       0.0001500866045633
      Random Glauber      -0.1683531174916473       0.0001523960248969
