tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519246826171875,.0007279690588929,.8449836444771790,.0000291243185614
1,3.7500000000000000,.0497349365234375,.0007009897437547,.8362030946944373,.0000303282829867
2,3.5000000000000000,.0502055664062500,.0007173540563488,.8251247941313999,.0000324815814224
3,3.2500000000000000,.0494238037109375,.0007003041576000,.8122483095382786,.0000347713538902
4,3.0000000000000000,.0488772216796875,.0007030426753556,.7974122808592558,.0000369184819962
5,2.7500000000000000,.0457748291015625,.0006482649476712,.7800929834936274,.0000401524255356
6,2.5000000000000000,.0442413085937500,.0006247728016957,.7596252913329163,.0000433056673099
7,2.2500000000000000,.0439786376953125,.0006128289502654,.7352513665134892,.0000463546179625
8,2.0000000000000000,.0412253417968750,.0005889280619413,.7058458721912051,.0000499957851068
9,1.7500000000000000,.0388029785156250,.0005506010609631,.6701416526663915,.0000540861191431
10,1.5000000000000000,.0353155517578125,.0005044986977737,.6259111860213930,.0000585820315747
11,1.2500000000000000,.0306795654296875,.0004396168171283,.5710519903239040,.0000631684251336
12,1.0000000000000000,.0259267089843750,.0003735502811092,.5033519526404167,.0000672615876121
