tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0497085449218784,.0007095680084640,1.1422837945577788,.0000750050947838
1,3.6666666666666665,.0522944824218786,.0007349337426731,1.1555003451360166,.0000794574611312
2,3.3333333333333335,.0504415283203163,.0007342808422507,1.1718234823024654,.0000842757695413
3,3.0000000000000000,.0497480468750032,.0006901665769901,1.1924935224501800,.0000928277770475
4,2.6666666666666670,.0488373779296914,.0006921790396996,1.2190315476344862,.0001030622815996
5,2.3333333333333330,.0465760986328155,.0006436253584948,1.2537528094165229,.0001192593924267
6,2.0000000000000000,.0467500244140659,.0006766144236431,1.3020247673677150,.0001388015601475
7,1.6666666666666665,.0433943603515657,.0006235637036003,1.3713138504741789,.0001750350393442
8,1.3333333333333335,.0402646728515654,.0005732831868515,1.4782188224021002,.0002360174255473
9,1.0000000000000000,.0368733642578151,.0005206604929805,1.6618235646575441,.0003654882032331
