tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509822021484378,.0007028851992379,.4799919074033941,.0000158627379275
1,3.6666666666666665,.0508476806640627,.0007311101790138,.4776507437425062,.0000172888504679
2,3.3333333333333335,.0506399169921876,.0007144658796050,.4739943636083357,.0000189064811289
3,3.0000000000000000,.0485029296875002,.0006926242607849,.4689092619566685,.0000208856639671
4,2.6666666666666670,.0476195068359377,.0006694813948468,.4620511052021974,.0000232251254334
5,2.3333333333333330,.0460213867187501,.0006599818945942,.4526713777741044,.0000263921294897
6,2.0000000000000000,.0432627441406250,.0006190092327350,.4395779068219156,.0000304215640333
7,1.6666666666666665,.0392435302734375,.0005661988236933,.4209427948336717,.0000341131686288
8,1.3333333333333335,.0356537109375000,.0004990511341868,.3937111675548514,.0000400806641719
9,1.0000000000000000,.0315939697265625,.0004434407309428,.3538768031738222,.0000459442981794
