tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508079589843758,.0007235894790235,.4800216570630850,.0000158034420722
1,3.6666666666666665,.0504996582031255,.0007207802287765,.4778721704602290,.0000172025672505
2,3.3333333333333335,.0504389160156252,.0007091434161035,.4742060152506911,.0000186313902983
3,3.0000000000000000,.0478847656250000,.0006887279767338,.4691041686190873,.0000207214712469
4,2.6666666666666670,.0461285644531251,.0006537472696592,.4622068875922906,.0000230400862301
5,2.3333333333333330,.0449857666015625,.0006455445726479,.4528645855081750,.0000257053792349
6,2.0000000000000000,.0429107421875000,.0006161239186461,.4398065659428012,.0000293275719349
7,1.6666666666666665,.0375043457031250,.0005315079887195,.4211858917423399,.0000334985172365
8,1.3333333333333335,.0350905517578125,.0004979399724117,.3941681956143341,.0000388257692000
9,1.0000000000000000,.0293075683593750,.0004226251763105,.3548670383036502,.0000443502742159
