tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0510192871093737,.0007146672420765,.4800073330183182,.0000157559501189
1,3.7999999999999998,.0511598632812491,.0007256782764671,.4786422670582792,.0000168356021191
2,3.6000000000000001,.0503424804687494,.0007088099861159,.4766902612045839,.0000175767302241
3,3.3999999999999999,.0500503173828123,.0006951404288013,.4742194003168244,.0000184825189675
4,3.2000000000000002,.0482950439453124,.0006904535856108,.4713083863277343,.0000196047241709
5,3.0000000000000000,.0483506591796876,.0006775042055856,.4677836270485902,.0000211122155006
6,2.7999999999999998,.0471434814453125,.0006593794419326,.4636155568640876,.0000223657053947
7,2.6000000000000001,.0470531005859375,.0006657713852529,.4586401541460972,.0000241031121783
8,2.3999999999999999,.0450658935546875,.0006379042303735,.4525120720863910,.0000256355102145
9,2.2000000000000002,.0438943847656250,.0006196102373004,.4451290041085236,.0000280216896926
10,2.0000000000000000,.0405238037109375,.0005722508792089,.4359598316432173,.0000302704863555
11,1.7999999999999998,.0414001953125000,.0005709515452049,.4244992663800932,.0000331766866908
12,1.6000000000000001,.0370406738281250,.0005189471434440,.4100432954214435,.0000363010171599
13,1.3999999999999999,.0354334472656250,.0005118565046282,.3918048091130771,.0000393900213322
14,1.2000000000000002,.0316401855468750,.0004523190008911,.3686242379938959,.0000427520525215
15,1.0000000000000000,.0284993652343750,.0003953762001469,.3393105692636307,.0000452089649411
