tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0525583251953130,.0007390778749085,.8449699120433801,.0000295643475626
1,3.6666666666666665,.0502179931640626,.0007067179790950,.8329116560720832,.0000318536006905
2,3.3333333333333335,.0492773437500000,.0006834291489928,.8174503562396612,.0000346503906469
3,3.0000000000000000,.0477892822265625,.0006752648626149,.7985587123669627,.0000376634383610
4,2.6666666666666670,.0472005615234375,.0006656376314390,.7752342640607575,.0000413582619692
5,2.3333333333333330,.0448162109375000,.0006366928834659,.7462894443526937,.0000460207417422
6,2.0000000000000000,.0414900634765625,.0005897438619770,.7094304493008700,.0000513521506182
7,1.6666666666666665,.0386802246093750,.0005487630740483,.6618214888437782,.0000570644065636
8,1.3333333333333335,.0348851074218750,.0004908248114838,.5990057274613154,.0000635176158501
9,1.0000000000000000,.0294103271484375,.0004143718720358,.5162482637342259,.0000684439920499
