tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0516923828125018,.0007254661789590,1.1423391457367240,.0000744001996003
1,3.7999999999999998,.0517342285156266,.0007261092776081,1.1498999247490107,.0000779378973803
2,3.6000000000000001,.0518140625000021,.0007285844771548,1.1586591372321717,.0000814753871735
3,3.3999999999999999,.0505517822265641,.0007258510557176,1.1687256476368764,.0000840153932535
4,3.2000000000000002,.0495664794921895,.0007005243273362,1.1803066054464080,.0000872814659343
5,3.0000000000000000,.0495170410156270,.0006950745027262,1.1935993281746635,.0000933821258597
6,2.7999999999999998,.0494144531250021,.0006946654522972,1.2092299876002295,.0001007010196463
7,2.6000000000000001,.0469493652343762,.0006624774089669,1.2274508315384305,.0001070147566376
8,2.3999999999999999,.0467912109375021,.0006592397051188,1.2491530862689901,.0001185262010601
9,2.2000000000000002,.0455585205078144,.0006428760088506,1.2752374195721972,.0001252884803021
10,2.0000000000000000,.0447255859375014,.0006248846804365,1.3075795443228764,.0001399079923394
11,1.7999999999999998,.0424153320312510,.0005990479399336,1.3472084666951307,.0001599901163530
12,1.6000000000000001,.0410162841796896,.0005821273029346,1.3984350098773415,.0001885663086718
13,1.3999999999999999,.0388858886718765,.0005429318158634,1.4656556956849260,.0002209039772624
14,1.2000000000000002,.0372969238281268,.0005317429905022,1.5578615698525367,.0002732285782854
15,1.0000000000000000,.0347063964843766,.0004924346482779,1.6903623662765443,.0003603436731982
