tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0509429931640620,.0007184748782151,.8449815773812943,.0000294715280381
1,3.7999999999999998,.0516163818359371,.0007269910132728,.8379486348377860,.0000313012212880
2,3.6000000000000001,.0497725341796875,.0007039868819934,.8295091105438747,.0000328677023691
3,3.3999999999999999,.0503548095703125,.0007127816736576,.8198780971483473,.0000341133279828
4,3.2000000000000002,.0480454833984375,.0006851164539989,.8090708179305487,.0000357731681933
5,3.0000000000000000,.0481273193359375,.0006862593405910,.7968948941715690,.0000383348569056
6,2.7999999999999998,.0480061767578125,.0006933714586188,.7830877011733081,.0000398318836219
7,2.6000000000000001,.0459535888671875,.0006555371423831,.7674900239740243,.0000429104914480
8,2.3999999999999999,.0432781982421875,.0006062867181658,.7494275079893199,.0000453970652542
9,2.2000000000000002,.0424884033203125,.0006018353477503,.7286673803437453,.0000490412480333
10,2.0000000000000000,.0413987548828125,.0005797991855588,.7044471680632191,.0000519216625701
11,1.7999999999999998,.0396204589843750,.0005607047962866,.6758217156175208,.0000550114542612
12,1.6000000000000001,.0364689697265625,.0005150399505636,.6419798009306809,.0000589612571778
13,1.3999999999999999,.0339403564453125,.0004804259729109,.6016816567390515,.0000628555712176
14,1.2000000000000002,.0311021972656250,.0004459893659892,.5536414891660062,.0000664718941357
15,1.0000000000000000,.0266996582031250,.0003873806042884,.4965538561091504,.0000687605911408
