tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0519656005859380,.0007175962461895,.4800235855603451,.0000157932078480
1,3.7999999999999998,.0517448486328126,.0007326363510523,.4787449082569779,.0000165717321002
2,3.6000000000000001,.0510432861328126,.0007326779794033,.4767600782380986,.0000174943159722
3,3.3999999999999999,.0490644287109375,.0006814970734313,.4742725024340781,.0000181860792132
4,3.2000000000000002,.0490313720703125,.0006996211567294,.4713354692993991,.0000196869672186
5,3.0000000000000000,.0484991210937500,.0006828195454821,.4678485672362001,.0000206379177878
6,2.7999999999999998,.0460332519531250,.0006573978626733,.4636484443835120,.0000221476356430
7,2.6000000000000001,.0462077392578125,.0006502784238701,.4586243015435805,.0000235042099411
8,2.3999999999999999,.0447691650390625,.0006372914812647,.4525259232997370,.0000255433188541
9,2.2000000000000002,.0429417968750000,.0006020103697271,.4450855639948539,.0000269922202500
10,2.0000000000000000,.0407607666015625,.0005828263542818,.4358577272400120,.0000296907570470
11,1.7999999999999998,.0397913818359375,.0005616811814687,.4244084596946882,.0000319310980816
12,1.6000000000000001,.0374628906250000,.0005374283423800,.4099757760578671,.0000347099944744
13,1.3999999999999999,.0342342041015625,.0004836672589826,.3916442878654668,.0000377462317874
14,1.2000000000000002,.0309380371093750,.0004306988942186,.3683699720121292,.0000410193208530
15,1.0000000000000000,.0271964843750000,.0003833897453648,.3390946213817479,.0000446497723408
