tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0514158447265643,.0007450090960022,1.1421933232142745,.0000744246606061
1,3.7500000000000000,.0508732177734388,.0007118499447411,1.1520315279389983,.0000779654104605
2,3.5000000000000000,.0504617187500013,.0007139228974531,1.1633763536134996,.0000829187920264
3,3.2500000000000000,.0490365478515639,.0006837976187581,1.1771239977582475,.0000868134410732
4,3.0000000000000000,.0498917968750014,.0007064757059669,1.1932295627780538,.0000946741887133
5,2.7500000000000000,.0484065185546885,.0006963350979902,1.2125488695576168,.0001003270512595
6,2.5000000000000000,.0484052490234388,.0006799603013786,1.2368749678536524,.0001117780589085
7,2.2500000000000000,.0468064941406261,.0006619581140790,1.2666734555890387,.0001242129789176
8,2.0000000000000000,.0438505615234392,.0006245934878888,1.3052667275940415,.0001414957738599
9,1.7500000000000000,.0435996826171885,.0006206738996622,1.3555834394722739,.0001677969380778
10,1.5000000000000000,.0407496826171885,.0005775485901265,1.4248255586498944,.0002020880235778
11,1.2500000000000000,.0384341064453131,.0005458602238682,1.5243512488784403,.0002612145309262
12,1.0000000000000000,.0361100341796885,.0005134899004189,1.6779491030488640,.0003644813248364
