tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0518418701171914,.0007252834077622,.4800141529121282,.0000160352712866
1,3.9166666666666665,.0501324951171902,.0007214683769549,.4793947742864130,.0000162585498323
2,3.8333333333333335,.0504912353515637,.0007220532464669,.4786767634514638,.0000168988560888
3,3.7500000000000000,.0511059326171884,.0007171332222573,.4778133050137279,.0000168530477275
4,3.6666666666666665,.0514972167968754,.0007250664326945,.4768841910435695,.0000173792800304
5,3.5833333333333335,.0515749511718751,.0007397270441954,.4758782396524781,.0000179420170866
6,3.5000000000000000,.0478481933593750,.0006611473651965,.4747918822529975,.0000182446510973
7,3.4166666666666665,.0505102783203126,.0007200696093490,.4736434637449006,.0000185256178697
8,3.3333333333333335,.0495998046875000,.0007047474197711,.4723933245231942,.0000189915990766
9,3.2500000000000000,.0497894042968750,.0006974171285819,.4710812720971427,.0000196533994897
10,3.1666666666666665,.0482280029296875,.0006689770943894,.4696478678752648,.0000199886786092
11,3.0833333333333335,.0475308593750000,.0006649511367958,.4681323590978450,.0000206447938697
12,3.0000000000000000,.0481555419921875,.0006836237398987,.4665276845689349,.0000213322381695
