tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0522856445312501,.0007520554681998,.8449821326763080,.0000290360989073
1,3.9333333333333331,.0516860107421875,.0007388337088541,.8426422471896760,.0000295888153944
2,3.8666666666666667,.0501292236328125,.0007086178303818,.8400162571611872,.0000299496497955
3,3.7999999999999998,.0508455078125000,.0007234083288087,.8372769884000559,.0000304224000776
4,3.7333333333333334,.0514043212890625,.0007191406757501,.8343907707981142,.0000312698105827
5,3.6666666666666665,.0499125244140625,.0006919439335216,.8314087248744824,.0000315846512934
6,3.6000000000000001,.0500893798828125,.0007117057656392,.8283465469526012,.0000322818467069
7,3.5333333333333332,.0506944091796875,.0007121686437470,.8251097611657738,.0000322612687021
8,3.4666666666666668,.0496045654296875,.0007015572640987,.8218997804035917,.0000334317596698
9,3.3999999999999999,.0481610595703125,.0006840102499360,.8184237143038946,.0000338193046255
10,3.3333333333333335,.0485262451171875,.0006854508727736,.8148264531627840,.0000340294232763
11,3.2666666666666666,.0485933105468750,.0006788429895757,.8111794254149350,.0000346630132229
12,3.2000000000000002,.0480998046875000,.0006791874511646,.8072829667793840,.0000353683439954
13,3.1333333333333333,.0486730957031250,.0006756817965847,.8032633441374435,.0000365521514570
14,3.0666666666666664,.0463432617187500,.0006428994488822,.7991121911575005,.0000360802050366
15,3.0000000000000000,.0490291503906250,.0006836713944880,.7946580118006942,.0000376432345545
