tau_Q,T,<Q^2>,Error <Q^2>,AR|CS,Error AR|CS
0,4.0000000000000000,.0508117675781256,.0007091175408655,.4800111524810808,.0000160221173018
1,3.9166666666666665,.0497426757812502,.0007103577004020,.4794737206547666,.0000161732261416
2,3.8333333333333335,.0501349365234380,.0007124963253053,.4787431366135742,.0000164811969843
3,3.7500000000000000,.0511732910156257,.0007323333793853,.4778606797542344,.0000165241645193
4,3.6666666666666665,.0509492675781250,.0007279799588979,.4768867761465501,.0000171992282149
5,3.5833333333333335,.0490595214843750,.0006883901706012,.4758758590978635,.0000175551949856
6,3.5000000000000000,.0497177246093750,.0007025308960556,.4747964514576469,.0000180448916003
7,3.4166666666666665,.0505274169921875,.0007309569144679,.4736390338048398,.0000183018903336
8,3.3333333333333335,.0492820068359375,.0007077232308244,.4723959941070266,.0000187203740222
9,3.2500000000000000,.0485667724609375,.0007005723495782,.4710609528342076,.0000191299510774
10,3.1666666666666665,.0492507568359375,.0007023958621744,.4696433594726143,.0000195632622947
11,3.0833333333333335,.0483622802734375,.0006917999009620,.4680662935492201,.0000200895728007
12,3.0000000000000000,.0482369628906250,.0006767665441011,.4664307434929555,.0000205426272540
